smiles,c9h10n2o2pf2cl
C=CP(F)#[SH]=C=CC(=O)C(=NC=CCl)NC(=O)F,0.76672659607082
C=CP(F)#[SH]=C=C1C(=O)C(NC(=O)F)=NCC1Cl,0.76672659607082
C=CP(F)#S(=C=CC(=O)C(=NCCCl)NC(=O)F)C=O,0.76672659607082
C=CCC(F)=CNP=CC(O)=NS(=C)Cl,0.76672659607082
C=CC=NN[PH]1=CSC2=C(Cl)OCC(F)=C2C1,0.76672659607082
C=CC=NN=[SH][PH]1=CC2=C(Cl)OCC(F)=C2C1,0.76672659607082
C=CC=CCPNN=C(CSCl)C(=O)F,0.76672659607082
C=CC(C=O)=NNPCC1=C(F)C(S)C(F)=C1,0.76672659607082
C=C=C([PH]#[SH]=C=C(O)C(Cl)=NC=C)C(=C)F,0.76672659607082
C=C=C(F)[PH]#[SH]=C=C(O)C(F)=NC(=C)C(=C)Cl,0.76672659607082
C=C=C(F)OC(C)=CCPN=NN=CC(=O)S,0.76672659607082
C=C=C(F)CC(F)=CCOSP(Cl)N=CC=CCl,0.76672659607082
C=C=C(Cl)N=COPNC#S1=C(F)COC1=CF,0.76672659607082
C=C=C(Cl)N=COPN1C#[SH]=C(F)C1OC=CF,0.76672659607082
C=C=C(Cl)N=COP1NC#[SH]=C(F)C1OC=CF,0.76672659607082
C=C=C(Cl)N=C(S)OP=NC=C(F)COC=CF,0.76672659607082
C=C1OC(F)=CC1SC1PNN=C(C(=O)F)C1Cl,0.76672659607082
C=C1OC(C(=O)F)=CC(Cl)=C1CSPNN=CC(O)F,0.76672659607082
C=C1C(F)=N[PH](C(S)C2C=CC(F)=C2)=C1O,0.76672659607082
C=C1C(F)=CC=C1CNPNN=CSC(=O)O,0.76672659607082
C=C1C(F)=CC(C[PH]2N=CC(C(=O)S)=NN2)=C1O,0.76672659607082
C=C1C(F)=CC(C[PH]2CC(C(=O)S)=NN2)=C1O,0.76672659607082
C=C1C(F)=CC(C[PH]2=CC(C(=O)S)=NN2)=C1F,0.76672659607082
C=C1C(C2SPNN=C2C(O)F)=COC(Cl)=C1F,0.76672659607082
C=C([PH]#[SH]=C=CC(=O)C(=NCCCl)NC(=O)F)C(=O)F,0.76672659607082
C=C(PNN=S(CCl)C(=O)F)C1=CC(O)(F)C=NC1,0.76672659607082
C=C(P=NN=S(CCl)C(=O)F)C1=COC=C(F)C1,0.76672659607082
C=C(P)[PH]#[SH]=C=CC(=O)C(N=COF)=NOCCl,0.76672659607082
C=C(OCC(F)=CNP=C1C=C(Cl)N=C1O)SF,0.76672659607082
C=C(O)[PH]#[SH]=C=C(O)C(=NCCCl)NC(=O)F,0.76672659607082
C=C(O)P[SH]=C=CC(=O)C(=NCCCl)N(O)F,0.76672659607082
C=C(F)[PH]#[SH]OC=CC(=O)C(=NCCCl)NC(=O)F,0.76672659607082
C=C(F)[PH]#[SH]=CC=C1C(=O)C(C[O-])=NCC1Cl,0.76672659607082
C=C(F)[PH]#[SH]=C=CCPNN=C(CCl)C(=O)F,0.76672659607082
C=C(F)[PH]#[SH]=C=CC(=O)C=[PH]NN=CC(O)F,0.76672659607082
C=C(F)[PH]#[SH]=C=CC(=O)C(O)=NCOCCl,0.76672659607082
C=C(F)[PH]#[SH]=C=CC(=O)C(N=COF)=NCO,0.76672659607082
C=C(F)[PH]#[SH]=C=CC(=O)C(N)=NCCCl,0.76672659607082
C=C(F)[PH]#[SH]=C=CC(=O)C(COF)=NCCF,0.76672659607082
C=C(F)[PH]#[SH]=C=CC(=O)C(CCCl)C(=O)F,0.76672659607082
C=C(F)[PH]#[SH]=C=CC(=O)C(=NCO)NC(=O)F,0.76672659607082
C=C(F)[PH]#[SH]=C=CC(=O)C(=NCCCl)NCl,0.76672659607082
C=C(F)[PH]#[SH]=C=CC(=O)C(=NCCCl)C(=O)C(=O)F,0.76672659607082
C=C(F)[PH]#[SH]=C=CC(=O)C(=NC=CCl)NC(=O)F,0.76672659607082
C=C(F)[PH]#[SH]=C=CC(=NCC)NC(=O)F,0.76672659607082
C=C(F)[PH]#[SH]=C=C1OC(C(=C)Cl)N=C1NC(=O)F,0.76672659607082
C=C(F)[PH]#[SH]=C=C1C(=O)C(N=COF)=NCC1Cl,0.76672659607082
C=C(F)[PH]#[SH]=C=C(O)C1=NCC(Cl)=CN1C(=O)F,0.76672659607082
C=C(F)[PH]#[SH]=C=C(O)C(=NCOC)NC(=O)F,0.76672659607082
C=C(F)[PH]#[SH]=C=C(O)C(=NCCCl)N(O)F,0.76672659607082
C=C(F)[PH]#[SH]=C=C(F)C(=NCCCl)NC(=O)F,0.76672659607082
C=C(F)[PH]#[SH]=C=C(C=CF)C1=NCC(Cl)N1C(=O)F,0.76672659607082
C=C(F)[PH]#S(S)=C=CC(=O)C(NC(=O)F)=[SH]CCCl,0.76672659607082
C=C(F)S#CC(O)=CCPNN=C(CCl)C(=O)C(=O)F,0.76672659607082
C=C(F)P[SH]=C=CC(=O)C(=NCCCl)N(F)F,0.76672659607082
C=C(F)P[SH]=C=C(F)C(=NCCCl)NC(=O)F,0.76672659607082
C=C(F)PC=[SH]=C=CC(=O)C(=NCCCl)NC(=O)F,0.76672659607082
C=C(F)OCCSPNN=C(CCl)C(=O)F,0.76672659607082
C=C(F)OCC(F)NP=C(S)C(=O)NCCl,0.76672659607082
C=C(F)OCC(F)=CNP=CN(C)C=S,0.76672659607082
C=C(F)OCC(F)=CNP=CC(=NC[O-])C(=O)N=S,0.76672659607082
C=C(F)OCC(F)=CNP=C1C(=O)NC(Cl)=C1S,0.76672659607082
C=C(F)OCC(F)=CNP=C(S)COC=CF,0.76672659607082
C=C(F)OCC(F)=CNP=C(S)C(=O)NC(N)=O,0.76672659607082
C=C(F)OCC(F)=CNC1=C(O)CC(Br)=C1,0.76672659607082
C=C(F)OCC(F)=CN1SP=CC(=O)N1C(=C)Cl,0.76672659607082
C=C(F)OCC(F)=CN(Br)P=CC(=O)C(=C)C,0.76672659607082
C=C(F)OCC(F)=CCPNN=C(CCl)C(=O)SF,0.76672659607082
C=C(F)OCC(F)=CC(=NCCS)NC(=O)F,0.76672659607082
C=C(F)OCC(F)=C=NP=CC(=O)NC(Cl)=CS,0.76672659607082
C=C(F)OCC(F)=C=NNP=CN(C)C=S,0.76672659607082
C=C(F)OCC(F)=C(S)NP=c1cc(Cl)nco1,0.76672659607082
C=C(F)OCC(F)=C(Br)CNP=CN(C=O)C=CCl,0.76672659607082
C=C(F)OCC(Cl)=CNP=CC(=O)N=NC(Cl)=CS,0.76672659607082
C=C(F)OCC(C#N)=C(S)NP=CC(O)=NC,0.76672659607082
C=C(F)OCC(=Cn1pcn(C=CCl)c1=S)OF,0.76672659607082
C=C(F)OCC(=CCPNN=C(CCl)C(=O)F)SF,0.76672659607082
C=C(F)OC=NCC(=C)SPNN=C(CCl)C(=O)F,0.76672659607082
C=C(F)OC=CC(Cl)=CSPNN=CC,0.76672659607082
C=C(F)OC1=NN[PH](CC2=CC(F)OC(Cl)=C2)SC1,0.76672659607082
C=C(F)OC(=NCCCl)C1C=C=[SH]#[PH]C(F)=C1,0.76672659607082
C=C(F)N=[PH]#[SH]=C=C(O)C(=NCC)NC(=O)F,0.76672659607082
C=C(F)N=CC(O)=CCPNN=C(CSCl)C(=O)F,0.76672659607082
C=C(F)CN=C(NC(=O)F)C(O)=C=[SH]C(=C)F,0.76672659607082
C=C(F)CC(F)=CNP=CN(C=S)C=CCl,0.76672659607082
C=C(F)C=CC=CC=N[PH](=NSN=C=[O+]C=O)OCl,0.76672659607082
C=C(Cl)n1c(=O)c(S)pn1C=C(F)COC=CF,0.76672659607082
C=C(Cl)OCC(F)=CNPN(Br)N=C(CCl)C(=O)F,0.76672659607082
C=C(Cl)NC(=O)N(S)OPC1C=C(F)[PH]=C1CC(=O)F,0.76672659607082
C=C(Cl)NC(=O)C=PSNC=C(F)COC=CC(=O)F,0.76672659607082
C=C(Cl)NC(=O)C=PSNC=C(F)COC#CF,0.76672659607082
C=C(Cl)NC(=O)C=PSNC1=C(F)COC=C1F,0.76672659607082
C=C(Cl)NC(=O)C=PSN=C=C(F)COC=CF,0.76672659607082
C=C(Cl)NC(=O)C=C=PSNC=C(F)COO,0.76672659607082
C=C(Cl)NC(=O)C1=PSNC1=C(F)COC=CF,0.76672659607082
C=C(Cl)NC(=O)C(S)=PNCc1cc(F)oc1F,0.76672659607082
C=C(Cl)NC(=O)C(S)=PNC=C(F)COC(=C)C(=O)F,0.76672659607082
C=C(Cl)NC(=O)C(S)=PNC=C(F)CC(=O)O,0.76672659607082
C=C(Cl)NC(=O)C(S)=PN=C=C(F)COC(=C)F,0.76672659607082
C=C(Cl)NC(=O)C(S)=P#[PH]NC=C(F)COC(=C)F,0.76672659607082
C=C(Cl)NC#P(O)C=PSNC=C(F)COC=CF,0.76672659607082
C=C(Cl)N=COPNC#[SH]=C(F)COCF,0.76672659607082
C=C(Cl)N=C1C=PNC(=C(F)COC(=C)SF)O1,0.76672659607082
C=C(Cl)N=C(O)C=PSN=C=C(F)COC(=C)F,0.76672659607082
C=C(Cl)N=C(O)C=PNC=C(F)CONC(=C)SF,0.76672659607082
C=C(Cl)N=C(O)C=PNC(S)=C(F)CC,0.76672659607082
C=C(Cl)N=C(O)C=PNC(S)=C(COC(=C)F)C(=O)F,0.76672659607082
C=C(Cl)N=C(O)C=PNC(Br)=C(F)COC(=O)CCl,0.76672659607082
C=C(Cl)N=C(O)C1=PNC=C(F)C1OC(=C)SF,0.76672659607082
C=C(Cl)N=C(NOF)C(=O)C=C1CC(F)[PH]#[SH]=C1N,0.76672659607082
C=C(Cl)N=C(NC(=O)F)C(=O)C=C=[SH]NPC(=C)Cl,0.76672659607082
C=C(Cl)N=C(NC(=O)F)C(=O)C=C=[SH]#[PH]C(=C)F,0.76672659607082
C=C(Cl)N=C(N)C(=O)C1C=[SH]#[PH]C(F)C1,0.76672659607082
C=C(Cl)N=C(F)C=PNC(F)COC(=C)SF,0.76672659607082
C=C(Cl)N=C(C=PNC=C(F)COC(=C)SF)NO,0.76672659607082
C=C(Cl)N=C(C=PNC(F)COC(=C)SF)OCF,0.76672659607082
C=C(Cl)C[SH]=PNC=C(F)COC(=C)F,0.76672659607082
C=C(Cl)CN=C1C(=O)C=S(#[PH]C(=C)F)N1C(=O)F,0.76672659607082
C=C(Cl)CN=C(OC(=O)F)C(O)=C=[SH]#[PH]CF,0.76672659607082
C=C(Cl)CN=C(NCl)C(O)=C=[SH]#[PH]C(=C)F,0.76672659607082
C=C(Cl)CN=C(NC(=O)F)C(O)=C=[SH]C=[PH]C(=C)F,0.76672659607082
C=C(Cl)CN=C(NC(=O)F)C(=O)C=[SH]#[PH]C=O,0.76672659607082
C=C(Cl)CN=C(Cl)C(O)=C=[SH]C=[PH]C(=C)F,0.76672659607082
C=C(Cl)CN=C(COOC=CF)NC(F)SO,0.76672659607082
C=C(Cl)CN=C(C(=C)F)C(=O)C=[SH]#[PH]C(=C)F,0.76672659607082
C=C(Cl)CC(F)=CN(Br)P=CC(=O)NC(=C)Cl,0.76672659607082
C=C(CN=C(NC(=O)F)C(O)=C=[SH]#[PH]C)SBr,0.76672659607082
C=C(C=CC(C=O)SF)P1NN=C(C(=O)F)C1Cl,0.76672659607082
C=C(C1=COCC(F)=C1)P1NN=S(C(=O)F)C1Cl,0.76672659607082
C=C(C#N)N=C(C=PNC=C(F)CO)C(=C)SF,0.76672659607082
C#CSC(CCl)=NNPC1C=CC=C(F)C1O,0.76672659607082
C#CNC(=O)C(S)=PNC(F)=C(F)COC(=C)Cl,0.76672659607082
C#CC=NN[PH]1=CC2=C(Cl)OC(SF)C=C2C1,0.76672659607082
C#CC=NN(S)[PH]1=CC2=C(Cl)OC(F)C=C2C1,0.76672659607082
C#CC(=NNPCc1occ(F)c1C)C(F)=S,0.76672659607082
C#CC(=NCC(=C)Cl)C(O)=C=[SH]#[PH]C=CF,0.76672659607082
[O-]CC1=NN[PH](CC2=C(Cl)COC(S)=C2)=C1Cl,0.7316156289466418
[O-]CC1=NN=CC(=COC=CC(F)=CCl)C1,0.7316156289466418
[O-]CC(CCl)=NCC=C1C=C(F)OCO1,0.7316156289466418
[O-]CC(=NCCCl)OOC1C=[SH]#[PH]C(F)=C1,0.7316156289466418
[O-]C1CN[PH](CC2=C(F)COC(F)=[O+]2)=C1Cl,0.7316156289466418
[O-]C(CCl)=NNP(Cl)CC1=COCC(F)=C1,0.7316156289466418
[N-]=CCC1C(F)=CC(Cl)=C1C=PNN=CO,0.7316156289466418
[N-]=CC=CC(F)OC(Cl)=CNN=CC(O)F,0.7316156289466418
[N-]=CC1C2C(=CC(F)=C2Cl)C=[PH]1NN=CO,0.7316156289466418
[N-]=CC(C=C=PNN=CCOF)=C(F)CO,0.7316156289466418
[N-]=C=COC=CCPNN=C(CCl)C(=O)F,0.7316156289466418
Oc1oc(Cl)cc1C[PH]1=CC(O)(F)C=NN1,0.7316156289466418
Oc1oc(Cl)cc1CC=PNN=CC(O)F,0.7316156289466418
Oc1nncc(C[PH]2=C(Cl)C(F)C=NN2)c1C(O)F,0.7316156289466418
Oc1n[nH]pc1C1=CC(F)=C(Cl)C1COCF,0.7316156289466418
Oc1n[nH]pc1C1=CC(F)=C(Cl)C1CC(O)F,0.7316156289466418
Oc1n[nH]pc1C1=CC(Cl)C(F)=C1COCF,0.7316156289466418
Oc1n[nH]pc1C1=CC(Cl)C(F)=C1CC(O)F,0.7316156289466418
Oc1n[nH]pc1C1=CC(Cl)=C(F)C1COCF,0.7316156289466418
Oc1n[nH]pc1C1=CC(Cl)=C(F)C1CC(O)F,0.7316156289466418
Oc1n[nH]pc1C1=C(F)OC(Cl)=CC1CCF,0.7316156289466418
Oc1n[nH]pc1C1=C(F)C=C(Cl)C1COCF,0.7316156289466418
Oc1n[nH]pc1C1=C(Cl)C=C(F)C1CC(O)F,0.7316156289466418
Oc1cc([PH]2=NN=CC(O)(F)C2)c(CF)o1,0.7316156289466418
Oc1cc([PH]2=CC(C(O)F)=NN2)c(CF)o1,0.7316156289466418
Oc1cc(F)ccc1CPNNC(Cl)Cl,0.7316156289466418
Oc1cc(F)ccc1CPNNC(Cl)C(O)F,0.7316156289466418
Oc1cc(F)cc2c1C=[PH](NN=CC(O)(O)F)C2,0.7316156289466418
Oc1cc(C[PH]2=COC=NN2)c(CF)o1,0.7316156289466418
Oc1cc(C[PH]2=C(F)OC=NN2)c(CF)o1,0.7316156289466418
Oc1cc(C[PH]2=C(F)C(Cl)CNN2)c(CF)o1,0.7316156289466418
Oc1cc(C[PH]2=C(F)C(Cl)C=NN2)c(O)o1,0.7316156289466418
Oc1cc(C[PH]2=C(F)C(Cl)=C(OCF)N2)c(CF)o1,0.7316156289466418
Oc1cc(C[PH]2=C(Cl)OC=NN2)c(CF)o1,0.7316156289466418
Oc1cc(C[PH]2=C(Cl)CC(F)NN2)c(CF)o1,0.7316156289466418
Oc1cc(C[PH]2=C(Cl)C(F)CNN2)c(CF)o1,0.7316156289466418
Oc1cc(C[PH]2=C(Cl)C(F)C=NN2)c(O)o1,0.7316156289466418
Oc1cc(C[PH]2=C(Cl)C(F)=C(OCF)N2)c(CF)o1,0.7316156289466418
Oc1cc(C[PH]2=C(Cl)C(F)=C(C(O)F)N2)c(CF)o1,0.7316156289466418
Oc1cc(C[PH](=CCl)NN=CCF)c(CF)o1,0.7316156289466418
Oc1cc(CPNN=CC(F)CCl)c(CF)o1,0.7316156289466418
Oc1cc(CPNN=CC(Cl)CF)c(CF)o1,0.7316156289466418
Oc1cc(CC=C=PNN=COCF)c(CF)o1,0.7316156289466418
Oc1c(C[PH]2=CC(O)(F)CN2)oc(F)c1Cl,0.7316156289466418
OSC1=NN[PH](SCC2=C(Cl)COC(S)=C2)=C1,0.7316156289466418
OOCC(F)C=NN1CC2(F)C=C(Cl)CC=[PH]12,0.7316156289466418
OOC=NN=CPCC1C=COC(F)=C1,0.7316156289466418
OOC=CC(=CCF)C[PH]1=C(Cl)C(F)C=NN1,0.7316156289466418
OOC1C(O)=NN[PH]1=CC1=C(Cl)CC(F)=C1,0.7316156289466418
OOC1C(O)=NN[PH]1=CC1=C(Cl)C=C(F)C1,0.7316156289466418
OOC1C(O)=NN[PH]1=C1C=C(F)CC(Cl)=C1,0.7316156289466418
OOC1C(O)=NN[PH]1=C1C=C(F)C=C(Cl)C1,0.7316156289466418
ON=C(PCC1=C(F)COC(Cl)=C1)C(O)F,0.7316156289466418
ON=C(F)C=NN[PH]1=CC2=C(Cl)OC(F)C=C2C1I,0.7316156289466418
ON(F)CC1=C(Cl)C(F)C=CC1=PNCCl,0.7316156289466418
ON(C=PNC=C(COC=CSF)OF)CCl,0.7316156289466418
OC[PH]1=CC2=CC(F)=C(Cl)C2C1C(O)F,0.7316156289466418
OC[PH]1=CC2=C(F)OC(Cl)=CC2C1CF,0.7316156289466418
OC[PH]1=CC2=C(F)CC(Cl)=C2C1OCF,0.7316156289466418
OC[PH]1=CC2=C(Cl)C=C(F)C2C1OCF,0.7316156289466418
OC[PH]1=CC2=C(Cl)C=C(F)C2C1COF,0.7316156289466418
OCP=CC1=CC(Cl)C(F)=C1CCOF,0.7316156289466418
OCP=CC1=CC(Cl)=C(F)C1COCF,0.7316156289466418
OCP=CC1=C(F)C=C(Cl)C1COCF,0.7316156289466418
OCP=CC1=C(Cl)C=C(F)C1CCOF,0.7316156289466418
OCP=C1C=CC(F)C(Cl)=C1COCF,0.7316156289466418
OCNPCC1=C(Cl)CC(F)=C1N=CC(O)F,0.7316156289466418
OCNP=CC=C(Cl)CC(F)=CN=CC(O)F,0.7316156289466418
OCNP=CC1=C(Cl)CC(F)=C1N=C=C(O)F,0.7316156289466418
OCNP=C=CC(Cl)CC(F)=CN=CC(O)F,0.7316156289466418
OCNP=C=C=C(Cl)CC(F)=CN=CC(F)CF,0.7316156289466418
OCNP=C=C=C(Cl)CC(F)=C1N=CC(F)O1,0.7316156289466418
OCNP=C=C=C(Cl)C1C(F)=CN=C1C(O)F,0.7316156289466418
OCNN[PH]1=CC2=CC(F)=C(Cl)C2C1C(O)F,0.7316156289466418
OCNN[PH]1=CC2=C(F)OC(Cl)=CC2C1CF,0.7316156289466418
OCNN[PH]1=CC2=C(F)CC(Cl)=C2C1OCF,0.7316156289466418
OCNN[PH]1=CC2=C(F)C=C(Cl)C2C1OCF,0.7316156289466418
OCNN[PH]1=CC2=C(Cl)CC(F)=C2C1COF,0.7316156289466418
OCNN[PH]1=CC2=C(Cl)CC(F)=C2C1C(O)F,0.7316156289466418
OCNN[PH]1=CC2=C(Cl)C=C(F)C2C1OCF,0.7316156289466418
OCNN[PH]1=CC2=C(Cl)C=C(F)C2C1C(O)F,0.7316156289466418
OCNNP=CC1=CC(F)=C(Cl)C1CC(O)F,0.7316156289466418
OCNNP=CC1=CC(Cl)C(F)=C1CCOF,0.7316156289466418
OCNNP=CC1=CC(Cl)C(F)=C1CC(O)F,0.7316156289466418
OCNNP=CC1=CC(Cl)=C(F)C1CC(O)F,0.7316156289466418
OCNNP=CC1=C(Cl)CC(F)=C1CCOF,0.7316156289466418
OCNNP=CC1=C(Cl)C=C(F)C1COCF,0.7316156289466418
OCN1N=CC(F)OC=[PH]1C(Cl)C=CF,0.7316156289466418
OCC[PH]1=C=CC(F)=C(Cl)C(C(F)F)=NN1,0.7316156289466418
OCC[PH]1=C=CC(F)=C(CCl)C(C(O)F)=NN1,0.7316156289466418
OCC=[PH]1CC(=C(Cl)C=CF)N1N=CC(O)F,0.7316156289466418
OCC=NN[PH]1=CC2=C(Cl)OC=C(Br)C2C1,0.7316156289466418
OCC1=NN=[PH](CC=C(Cl)C=CF)CC1(O)F,0.7316156289466418
OCC(F)C(C=C=PNN=COCF)C=CCl,0.7316156289466418
OCC(F)C(C=C=PNN=CC(O)F)C=CCl,0.7316156289466418
OCC(F)=C=C[PH](=CC=CCl)NN=CC(O)F,0.7316156289466418
OCC(F)=C1C[PH](NN=CC(O)F)=CC1=CCl,0.7316156289466418
OCC(F)=C(O)C[PH]1=CC(C(F)Cl)=NN1,0.7316156289466418
OCC(F)=C(F)C=C=PNN=CC=[O+]CF,0.7316156289466418
OCC(F)=C(C=PNN=COCF)CCl,0.7316156289466418
OCC(F)=C(C=PNN=CCOF)CCl,0.7316156289466418
OCC(F)=C(C=PNN=CC(O)F)CCl,0.7316156289466418
OCC(F)=C(C=CCl)[PH]1=C(Cl)C(F)C=NN1,0.7316156289466418
OCC(F)=C(C=CCl)PNN=CC(O)F,0.7316156289466418
OCC(F)=C(C=CCl)C[PH]1=NN=CC(O)(F)C1,0.7316156289466418
OCC(F)=C(C=CCl)C[PH]1=CC(O)(F)C=NN1,0.7316156289466418
OCC(F)=C(C=CCl)C[PH]1=CC(C(O)F)=NN1,0.7316156289466418
OCC(F)=C(C=CCl)CC=PNN=COCF,0.7316156289466418
OCC(F)=C(C=CCl)CC=PNN=CCOF,0.7316156289466418
OCC(F)=C(C=CCl)CC=PNN=CC(O)F,0.7316156289466418
OCC(F)=C(C=CCl)C=PNNC(O)F,0.7316156289466418
OCC(F)=C(C=CCl)C=CPNN=COCF,0.7316156289466418
OCC(F)=C(C=CCl)C=CPNN=CCOF,0.7316156289466418
OCC(F)=C(C=CCl)C=CPNN=CC(O)F,0.7316156289466418
OCC(F)=C(C=C=P[PH]1=CC(C(F)Cl)=NN1)C=CCl,0.7316156289466418
OCC(F)=C(C=C=P[PH]1=C(Cl)C(F)C=NN1)C=CCl,0.7316156289466418
OCC(F)=C(C=C=PNNOCF)CCl,0.7316156289466418
OCC(F)=C(C=C=PNNCOF)CCl,0.7316156289466418
OCC(F)=C(C=C=PNNCOCF)C=CCl,0.7316156289466418
OCC(F)=C(C=C=PNNCCOF)C=CCl,0.7316156289466418
OCC(F)=C(C=C=PNNCC(O)F)C=CCl,0.7316156289466418
OCC(F)=C(C=C=PNNC(O)F)CCl,0.7316156289466418
OCC(F)=C(C=C=PNN=COO)C=CCl,0.7316156289466418
OCC(F)=C(C=C=PNN=COCF)CCCl,0.7316156289466418
OCC(F)=C(C=C=PNN=CCOF)CCCl,0.7316156289466418
OCC(F)=C(C=C=PNN=CCCl)CCl,0.7316156289466418
OCC(F)=C(C=C=PNN=CCCOF)CCl,0.7316156289466418
OCC(F)=C(C=C=PNN=CCC=[O+]Cl)C=CCl,0.7316156289466418
OCC(F)=C(C=C=PNN=CC(O)F)CCCl,0.7316156289466418
OCC(F)=C(C=C=PNN=CC(O)F)C1(F)C=C(Cl)O1,0.7316156289466418
OCC(F)=C(C=C=PNN=CC(F)CF)C=CCl,0.7316156289466418
OCC(F)=C(C=C=PNN=CC(F)CCl)C=CCl,0.7316156289466418
OCC(F)=C(C=C=PNN=C=COF)C=CCl,0.7316156289466418
OCC(F)=C(C=C=PNN=C=C(O)F)C=CCl,0.7316156289466418
OCC(F)=C(C=C=PN1N=COC1F)C=CCl,0.7316156289466418
OCC(F)=C(C=C=PN1N=CC(F)O1)C=CCl,0.7316156289466418
OCC(F)=C(C=C=PCCOF)C=CCl,0.7316156289466418
OCC(F)=C(C#CCl)C=C=PNN=CC(O)F,0.7316156289466418
OCC(F)(C=C=PNN=CC(O)F)CCl,0.7316156289466418
OCC(C[PH]1=NN=CC(O)(F)C1)=C(Cl)C=CF,0.7316156289466418
OCC(C[PH]1=CC(O)(F)C=NN1)=C(F)C=CCl,0.7316156289466418
OCC(C[PH]1=CC(O)(F)C=NN1)=C(Cl)C=CF,0.7316156289466418
OCC(C[PH]1=CC(C(O)F)=NN1)=C(Cl)C=CF,0.7316156289466418
OCC(C=[PH]1CC(C(O)F)=NN1)=C(F)C=CCl,0.7316156289466418
OC=[PH](CC1=C(F)COC(Cl)=C1)NN=CCF,0.7316156289466418
OC=[PH](CC1=C(Cl)C=C(F)OC1)NN=CCF,0.7316156289466418
OC=NN[PH]1=Cc2c(Cl)ccc(O)c2C1OCF,0.7316156289466418
OC=NN[PH]1=Cc2c(Cl)ccc(O)c2C1C(O)F,0.7316156289466418
OC=NN[PH]1=Cc2c(Cl)ccc(F)c2C1=CC(O)F,0.7316156289466418
OC=NN[PH]1=CC=CC(F)=C(Cl)CC1OCF,0.7316156289466418
OC=NN[PH]1=CC=CC(F)=C(Cl)CC1COF,0.7316156289466418
OC=NN[PH]1=CC=CC(F)=C(Cl)CC1C(O)F,0.7316156289466418
OC=NN[PH]1=CC=CC(F)=C(CCl)C1COF,0.7316156289466418
OC=NN[PH]1=CC=C(F)CC(Cl)=CC1OCF,0.7316156289466418
OC=NN[PH]1=CC=C(F)C=C(Cl)CC1OCF,0.7316156289466418
OC=NN[PH]1=CC=C(F)C=C(CCl)C1OCF,0.7316156289466418
OC=NN[PH]1=CC=C(Cl)CC(F)=CC1OCF,0.7316156289466418
OC=NN[PH]1=CC=C(Cl)CC(F)=CC1C(O)F,0.7316156289466418
OC=NN[PH]1=CC=C(Cl)C=C(F)CC1OCF,0.7316156289466418
OC=NN[PH]1=CC=C(Cl)C=C(F)CC1COF,0.7316156289466418
OC=NN[PH]1=CC=C(Cl)C=C(F)CC1C(O)F,0.7316156289466418
OC=NN[PH]1=CC=C(Cl)C=C(F)C1COCF,0.7316156289466418
OC=NN[PH]1=CC2CC(F)=C(Cl)C2C1OCF,0.7316156289466418
OC=NN[PH]1=CC2CC(F)=C(Cl)C2C1COF,0.7316156289466418
OC=NN[PH]1=CC2CC(F)=C(Cl)C2C1C(O)F,0.7316156289466418
OC=NN[PH]1=CC2C(F)OC(Cl)=CC2C1CF,0.7316156289466418
OC=NN[PH]1=CC2C(F)C=C(Cl)C2C1OCF,0.7316156289466418
OC=NN[PH]1=CC2C(Cl)C=C(F)C2C1OCF,0.7316156289466418
OC=NN[PH]1=CC2C(Cl)C=C(F)C2C1COF,0.7316156289466418
OC=NN[PH]1=CC2C(=C(F)CC2Cl)C1OCF,0.7316156289466418
OC=NN[PH]1=CC2C(=C(F)CC2Cl)C1COF,0.7316156289466418
OC=NN[PH]1=CC2C(=C(Cl)CC2F)C1OCF,0.7316156289466418
OC=NN[PH]1=CC2=CC(F)C(Cl)C2C1OCF,0.7316156289466418
OC=NN[PH]1=CC2=CC(F)C(Cl)C2C1COF,0.7316156289466418
OC=NN[PH]1=CC2=CC(F)C(Cl)C2C1C(O)F,0.7316156289466418
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2C1OO,0.7316156289466418
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2C1C(F)CF,0.7316156289466418
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2=C1OCF,0.7316156289466418
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2=C1COF,0.7316156289466418
OC=NN[PH]1=CC2=CC(F)=C(Cl)C2=C1C(O)F,0.7316156289466418
OC=NN[PH]1=CC2=C(F)OC(Cl)CC2C1CF,0.7316156289466418
OC=NN[PH]1=CC2=C(F)OC(Cl)=CC2C1O,0.7316156289466418
OC=NN[PH]1=CC2=C(F)OC(Cl)=CC2=C1CF,0.7316156289466418
OC=NN[PH]1=CC2=C(F)CC(Cl)C2C1OCF,0.7316156289466418
OC=NN[PH]1=CC2=C(F)CC(Cl)C2C1C(O)F,0.7316156289466418
OC=NN[PH]1=CC2=C(F)CC(Cl)=C2C1OO,0.7316156289466418
OC=NN[PH]1=CC2=C(F)C=C(Cl)C2C1OO,0.7316156289466418
OC=NN[PH]1=CC2=C(F)C=C(Cl)C2=C1OCF,0.7316156289466418
OC=NN[PH]1=CC2=C(Cl)CC(F)C2C1OCF,0.7316156289466418
OC=NN[PH]1=CC2=C(Cl)CC(F)C2C1COF,0.7316156289466418
OC=NN[PH]1=CC2=C(Cl)CC(F)C2C1C(O)F,0.7316156289466418
