smiles,c11h24
CC(P)CCCCCC(C)C(C)C,0.0666477938564683
CC(N)CCCCCCC(C)(C)C,0.0666477938564683
CC(CO)CCCCCc1c[nH]cn1,0.0666477938564683
CC(CCN)C(C)C(C)C(C)(C)C,0.0666477938564683
CC(CCCCCCCN)CN1C(=O)CSC1=S,0.0666477938564683
CC(CCCCCC(C)C)=NC=CC(Cl)=C=N,0.0666477938564683
CC(C)CCCCNC(C)C(C)C,0.0666477938564683
CC(C)CCCCCNC(C)(C)C,0.0666477938564683
CC(C)CCCCCCCN(C)C,0.0666477938564683
CC(C)CCCCCCC(C)CN,0.0666477938564683
CC(C)CCCC(C)CCCCN,0.0666477938564683
CC(C)CCC(C)[O+](C)CC(C)C,0.0666477938564683
CC(C)CCC(C)CCCC(C)N,0.0666477938564683
CC(C)(C)CCCCNC(C)(C)C,0.0666477938564683
CC(=O)NC1CCCN2CCCCC12,0.0666477938564683
CC(=O)CCC(C)C(C)CCC(=O)O,0.0666477938564683
CC(=O)C1CCOC(C)(CCCO)C1,0.0666477938564683
CC(=O)C1(N2CCCCNCC2)COCCOC1,0.0666477938564683
CC(=O)C1(CBr)CC(OC(C)C)C(O)CN1,0.0666477938564683
CC(=O)C(CO)CC1CCC(C)SC1,0.0666477938564683
CC(=O)C(C)CC(C(=O)O)C(C)(C)C,0.0666477938564683
C=CC1CCCC(N=CCC(C)CC)C1,0.0666477938564683
C=CC(C)CCS[S+]([O-])CCC(=C)C,0.0666477938564683
C=C(CCC(=O)O)OCCCCCC,0.0666477938564683
C=C(C)CC(NC(=O)OC(C)(C)C)C(N)=O,0.0666477938564683
C#SSCCCCCCCC(C)C=S,0.0666477938564683
C#CCC1(C)N(C)CCN(C)C1(C)O,0.0666477938564683
C#CCC(O)CCCC(CO)SCC,0.0666477938564683
C#CCC(C=NCCCCC)C(C)(C)C,0.0666477938564683
SCCCCCC#SCC1CCC1,0.0588164716424299
OCCNNC1=C2CCCCC2=CCC1,0.0588164716424299
O=C(C1CN2CCC1CC2)N1CCCC1,0.0588164716424299
NCCCCCCC1CC1=CCF,0.0588164716424299
NC(CCNC1=CC=CCS1)C(=O)N1CCCCP1,0.0588164716424299
N#CC1CCCCCCCCCN1,0.0588164716424299
CSCC[SH]=C(C)CC1CCCC(C)C1,0.0588164716424299
CPCCCCCC(C)C,0.0588164716424299
CP(C)CCCC(C)(C)C,0.0588164716424299
COCOCCCC1=CCC(C)C1,0.0588164716424299
COCCCCOCCOCc1ccccc1,0.0588164716424299
COCC1CCC(C)C(C)(C=[N-])C1,0.0588164716424299
COC1OC(CO)C(O)C(OCCOP(C)(=O)O)C1C,0.0588164716424299
COC1(C)CCC(CCCC=S)C1,0.0588164716424299
COC(=O)Cc1sc(CCCCC(C)C)nc1O,0.0588164716424299
CNC(C)CCCC(C)C,0.0588164716424299
CNC(C)CCCC#CCCC[O-],0.0588164716424299
CN=CCC(C)CCCC(C)C#P,0.0588164716424299
CN=C(C)CC[S+]([O-])SCCC(C)C[O-],0.0588164716424299
CN=C(C)CCCN1C(O)C(O)C(O)C(O)C1CO,0.0588164716424299
CN=C(C)CCCCCC(C)C#N,0.0588164716424299
CN=C(C)CCCC1CCCP(C)C1C,0.0588164716424299
CN=C(C)CCCC1=CCCCN1,0.0588164716424299
CCc1cc(NCC(C)C)c(O)nc1C,0.0588164716424299
CCP(C)CCCC(C)C,0.0588164716424299
CCO[N-]CCC#CCCC(C)C,0.0588164716424299
CCOCCCCC#CCC(C)S,0.0588164716424299
CCNCCCCC(C)C,0.0588164716424299
CCNCCC(CC)CC,0.0588164716424299
CCNCCC(C)(C)CC,0.0588164716424299
CCNCC(CC)C(C)C,0.0588164716424299
CCNCC(C)CC(C)C,0.0588164716424299
CCN(C)CCCC(C)C,0.0588164716424299
CCC[O+](C)C(C)(C)CC,0.0588164716424299
CCCPCCC(C)CC,0.0588164716424299
CCCP(CCC)CCC,0.0588164716424299
CCCOCCCCC1CC1C=O,0.0588164716424299
CCCOCCCCC(C)CCC(C)=O,0.0588164716424299
CCCNCNCCCC1=CCCCC1,0.0588164716424299
CCCNCCNCC12C=CC=C1OC2,0.0588164716424299
CCCNCCCC(C)C,0.0588164716424299
CCCNCC(C)CCC,0.0588164716424299
CCCCPCC(C)CC,0.0588164716424299
CCCCPCC(C)(C)C,0.0588164716424299
CCCCPC(C)(C)CC,0.0588164716424299
CCCCNCCC(C)C,0.0588164716424299
CCCCNCC(C)CC,0.0588164716424299
CCCCNCC(C)(C)C,0.0588164716424299
CCCCNC(C)CCC,0.0588164716424299
CCCCN(C)C(C)CC,0.0588164716424299
CCCCN(C)C(C)(C)C,0.0588164716424299
CCCCC[O+](C)CCC,0.0588164716424299
CCCCCPC(C)CC,0.0588164716424299
CCCCCPC(C)(C)C,0.0588164716424299
CCCCCNCCCN1CC=CCC1,0.0588164716424299
CCCCCNCCCC,0.0588164716424299
CCCCCNCC(C)C,0.0588164716424299
CCCCCNC(C)(C)C,0.0588164716424299
CCCCCN(C)CCC,0.0588164716424299
CCCCCCPCCC,0.0588164716424299
CCCCCCP(C)CC,0.0588164716424299
CCCCCCNCCC,0.0588164716424299
CCCCCCCSCC(C)(C)C(C)=O,0.0588164716424299
CCCCCCCNCC,0.0588164716424299
CCCCCCCN(C)C,0.0588164716424299
CCCCCCCCNC(=O)c1ccccn1,0.0588164716424299
CCCCCCCCNC,0.0588164716424299
CCCCCCCCCN,0.0588164716424299
CCCCCCCCCCC(C=O)CO,0.0588164716424299
CCCCCCCCC(COC)C(C)=O,0.0588164716424299
CCCCCCCCC(C)(C)OC(C)=O,0.0588164716424299
CCCCCCCC(C)P,0.0588164716424299
CCCCCCCC(C)OC#SCCC,0.0588164716424299
CCCCCCCC(C)N,0.0588164716424299
CCCCCCC(P)CC,0.0588164716424299
CCCCCCC(N)CC,0.0588164716424299
CCCCCCC(CC)C1COCCO1,0.0588164716424299
CCCCCCC(C)NC,0.0588164716424299
CCCCCCC(C)CP,0.0588164716424299
CCCCCCC(C)CN,0.0588164716424299
CCCCCCC(C)(C)N,0.0588164716424299
CCCCCCC(C#N)CCC[O-],0.0588164716424299
CCCCCC1CC(C)COC1=O,0.0588164716424299
CCCCCC(N)CCC,0.0588164716424299
CCCCCC(N)C(C)C,0.0588164716424299
CCCCCC(CCC(=O)O)CC(C)C,0.0588164716424299
CCCCCC(CC)NC,0.0588164716424299
CCCCCC(CC)CN,0.0588164716424299
CCCCCC(C)N(C)C,0.0588164716424299
CCCCCC(C)CNC,0.0588164716424299
CCCCCC(C)CCN,0.0588164716424299
CCCCCC(C)C(C)N,0.0588164716424299
CCCCCC(C)(N)CC,0.0588164716424299
CCCCCC(C)(C)[SH]C,0.0588164716424299
CCCCCC(C)(C)CN,0.0588164716424299
CCCCCC(Br)CC(Cl)CC(C)CC,0.0588164716424299
CCCCC=S(C)CCC(C)C=COC,0.0588164716424299
CCCCC=PCCC(CC(C)C)=NC,0.0588164716424299
CCCCC=NC(CC)CCC#[O+],0.0588164716424299
CCCCC1CN1CC=[O+]CC(C)CC,0.0588164716424299
CCCCC1CC(OOC)C(C)CC1C,0.0588164716424299
CCCCC(P)C(C)CC,0.0588164716424299
CCCCC(NC)C(C)C,0.0588164716424299
CCCCC(N)C(C)(C)C,0.0588164716424299
CCCCC(CN)CCC,0.0588164716424299
CCCCC(CN)C(C)C,0.0588164716424299
CCCCC(CC)CNC,0.0588164716424299
CCCCC(CC)CCN,0.0588164716424299
CCCCC(C)CP(C)C,0.0588164716424299
CCCCC(C)CN(C)C,0.0588164716424299
CCCCC(C)CCCP,0.0588164716424299
CCCCC(C)CCCN,0.0588164716424299
CCCCC(C)CCCCC(C)SC=O,0.0588164716424299
CCCCC(C)CC(C)N,0.0588164716424299
CCCCC(C)C(N)CC,0.0588164716424299
CCCCC(C)(N)C(C)C,0.0588164716424299
CCCCC(C)(CC)CN,0.0588164716424299
CCCCC#CCCCOCCO,0.0588164716424299
CCCC=CCN(C)CCCC#N,0.0588164716424299
CCCC=CCC(COC)C(C)=O,0.0588164716424299
CCCC1CCOCC1CC(C)=O,0.0588164716424299
CCCC1CCC(CCCOCOC)C1,0.0588164716424299
CCCC1CC(C)(C(C)=O)CCS1,0.0588164716424299
CCCC1(CC(C)=[SH]C)CCCC1SC,0.0588164716424299
CCCC(N)CCC(C)C,0.0588164716424299
CCCC(N)CC(C)CC,0.0588164716424299
CCCC(CN)CC(C)C,0.0588164716424299
CCCC(CN)C(C)CC,0.0588164716424299
CCCC(CN)C(C)(C)C,0.0588164716424299
CCCC(CC)CNCC,0.0588164716424299
CCCC(CC)C(C)CN,0.0588164716424299
CCCC(CC(=O)C(C)CC)C(C)CS,0.0588164716424299
CCCC(C=O)C(C)CCC(C)SCC,0.0588164716424299
CCCC(C)CNC(C)C,0.0588164716424299
CCCC(C)CCCCN,0.0588164716424299
CCCC(C)CCCCCCCN=C[O-],0.0588164716424299
CCCC(C)CCCCC(C)(C)C(=O)O,0.0588164716424299
CCCC(C)CCCC=CC(CO)SC,0.0588164716424299
CCCC(C)CCC(C)N,0.0588164716424299
CCCC(C)CC(N)CC,0.0588164716424299
CCCC(C)CC(C)CN,0.0588164716424299
CCCC(C)C(N)CCC,0.0588164716424299
CCCC(C)C(CN)CCCCCC#N,0.0588164716424299
CCCC(C)C(CC)CN,0.0588164716424299
CCCC(C)C(C)CCN,0.0588164716424299
CCCC(C)C(C)C(C)N,0.0588164716424299
CCCC(C)C(C)(C)NC,0.0588164716424299
CCCC(C)(N)C(C)(C)C,0.0588164716424299
CCCC(C)(CC)CCN,0.0588164716424299
CCCC(C)(C)CCNC,0.0588164716424299
CCCC(C)(C)CCCN,0.0588164716424299
CCCC(C)(C)C(C)(C)N,0.0588164716424299
CCCC(C(C)C)C(C)N,0.0588164716424299
CCCC(=O)C(C)COCC(C)C(C)C,0.0588164716424299
CCC=NCC(C)CCCN=C(C)CC,0.0588164716424299
CCC1CCC(C=CCOSC)C1,0.0588164716424299
CCC(N)CCCC(C)C,0.0588164716424299
CCC(N)CC(CC)CC,0.0588164716424299
CCC(N)CC(C)(C)CC,0.0588164716424299
CCC(CN)CCC(C)C,0.0588164716424299
CCC(CCN)CC(C)C,0.0588164716424299
CCC(CCCN)C(C)C,0.0588164716424299
CCC(CC)NC(C)(C)C,0.0588164716424299
CCC(CC)CCCNC,0.0588164716424299
CCC(CC)CCCCN,0.0588164716424299
CCC(CC)CCCCC1COCCO1,0.0588164716424299
CCC(CC)CCC(C)N,0.0588164716424299
CCC(CC)CC(C)CN1CC=NCC1,0.0588164716424299
CCC(CC)CC(C)(C)N,0.0588164716424299
CCC(CC)C(C)CCN,0.0588164716424299
CCC(CC)C(=O)CC1=C(OC)C=C(OC)C1,0.0588164716424299
CCC(C)[O+](C)CC(C)C,0.0588164716424299
CCC(C)CCP(C)CC,0.0588164716424299
CCC(C)CCCn1cc(C)cn1,0.0588164716424299
CCC(C)CCCN(C)C,0.0588164716424299
CCC(C)CCCCNC(=O)c1ccncc1,0.0588164716424299
CCC(C)CCCCC[N-]CC(C)C=O,0.0588164716424299
CCC(C)CCCCCN,0.0588164716424299
CCC(C)CCCCCCCOCC=O,0.0588164716424299
CCC(C)CCC=CC(C=O)OC,0.0588164716424299
CCC(C)CCC(C)NC,0.0588164716424299
CCC(C)CCC(C)CN,0.0588164716424299
CCC(C)CCC(C)CCC(C=O)CO,0.0588164716424299
CCC(C)CC(N)C(C)C,0.0588164716424299
CCC(C)CC(C)CNC,0.0588164716424299
CCC(C)CC(C)CCN,0.0588164716424299
CCC(C)CC(=O)CC1=C(OC)C=C(OC)C1,0.0588164716424299
CCC(C)C1(C)CC(CC(=O)O)C1,0.0588164716424299
CCC(C)C(CC)N(C)C,0.0588164716424299
CCC(C)C(CC)CCN,0.0588164716424299
CCC(C)C(C)CCCN,0.0588164716424299
CCC(C)C(C)CC(C)N,0.0588164716424299
CCC(C)C(C)(C)CCN,0.0588164716424299
CCC(C)C(=O)C1CCCCC1C(=O)O,0.0588164716424299
CCC(C)(CC)CCCN,0.0588164716424299
CCC(C)(CC)C(C)CN,0.0588164716424299
CCC(C)(C)NCC(C)C,0.0588164716424299
CCC(C)(C)CCCNC,0.0588164716424299
CCC(C)(C)CCCCN,0.0588164716424299
CCC(C)(C)CCC(C)N,0.0588164716424299
CCC(C)(C)C(C)(N)CC,0.0588164716424299
CCC(C)(C)C(C)(C)CN,0.0588164716424299
CCC(=O)C(C)(C)CCC(C)C(C)OC,0.0588164716424299
CCC(=O)C(=O)C(C)CCC(C)C,0.0588164716424299
CCC#[N+]C1CCC(C)C1CCO,0.0588164716424299
CCC#SCCC1CC(C)C(C)S1,0.0588164716424299
CCC#CCCCCSOCCC,0.0588164716424299
CC=COCC1CCCC1(O)CC,0.0588164716424299
CC1CCCCC[PH]1(C)C,0.0588164716424299
CC1CCCC1CCCC(=O)CO,0.0588164716424299
CC1C=CC(CCSCCCO)C1,0.0588164716424299
CC1=NN(C(C)C)C=NCCCCON1,0.0588164716424299
CC(CCl)CC(C)CCCCC#N,0.0588164716424299
CC(CCCN)C(C)(C)C,0.0588164716424299
CC(CC1CC(=O)O1)CC(C)(C)C,0.0588164716424299
CC(CBr)C(C)C(O[Si](C)(C)C)SC#N,0.0588164716424299
CC(C)CCNCC(C)C,0.0588164716424299
CC(C)CCCCCCN,0.0588164716424299
CC(C)CCCCCC(I)CC#N,0.0588164716424299
CC(C)CCCCC(C)N,0.0588164716424299
CC(C)CCCCC(C)(Br)CC#N,0.0588164716424299
CC(C)CCCC(C)CN,0.0588164716424299
CC(C)CCCC(C)(C)N,0.0588164716424299
CC(C)CCC(C)N(C)C,0.0588164716424299
CC(C)CC=NCCCCCC#N,0.0588164716424299
CC(C)CC(C)CCCN,0.0588164716424299
CC(C)CC(C)C(C)CN,0.0588164716424299
CC(C)CC(=O)NC(=O)C(CC(C)C)=[O+]NF,0.0588164716424299
CC(C)CC(=O)CC(O)CC1CC(=O)NC(=O)C1,0.0588164716424299
CC(C)C(C)CCCCN,0.0588164716424299
CC(C)C(C)C(C)CCN,0.0588164716424299
CC(C)C(C)(C)CCCN,0.0588164716424299
CC(C)(C)NCCCn1cccc1,0.0588164716424299
CC(C)(C)CNC(C)(C)C,0.0588164716424299
CC(C)(C)CCCCCN,0.0588164716424299
CC(C#N)C[PH]1=CCCCCCC1,0.0588164716424299
CC(C#N)CCN=CC(C)C(C)C,0.0588164716424299
CC(=O)CC1CCC(C)CC1CO,0.0588164716424299
CC#SCC(C)CCC(C=O)CC,0.0588164716424299
CC#CCCCCCCOCOC,0.0588164716424299
C=c1nc(N2CCN(CCC)CC2)[nH]c1=CC=N,0.0588164716424299
C=NC=CNCCCCCC(C)CCC,0.0588164716424299
C=NC(C)CC(C)C(CCC)CC(C)Br,0.0588164716424299
C=NC(C)C=PC(CCC)C(C)CCC,0.0588164716424299
C=CSC(OCCC(C)C)C(C)C(C)C,0.0588164716424299
C=CN=CCNCCCC(C)C(C)(C)C,0.0588164716424299
C=CN=CC=COCC(O)CNCCN1CCC=N1,0.0588164716424299
C=CCSCC(C)CCCCC(C)OC,0.0588164716424299
C=CC(CNC(C)(C)C)CN1CCCC1,0.0588164716424299
C=CC(C)CS1(CCC)OCCC1(C)C,0.0588164716424299
C=CC(C)CC[SH](C=O)CCC(C)CC,0.0588164716424299
C=CC(=NCC(C)C)N1CCCC1,0.0588164716424299
C=C(C(CCC)COC)C(C)SCCC,0.0588164716424299
C#SCCC(C)(C)CC(C)CC=O,0.0588164716424299
C#C[N-]CCCCCCCCOC,0.0588164716424299
C#CSCCCCCCC(C)OC,0.0588164716424299
C#CN(C)C(N)=NCCC(N)C(=O)OC(C)C,0.0588164716424299
C#CCSCCC(C)CC(C)OC,0.0588164716424299
C#CCOCCCCCC(C)SC,0.0588164716424299
C#CCCCSCCC(CC)OC,0.0588164716424299
C#CCCCCCCC(CO)SC,0.0588164716424299
C#CCCCCCCC(C)O[N-]C,0.0588164716424299
C#CCCC=PCNCCCCC,0.0588164716424299
C#CC(CCCCC(C)O)COC,0.0588164716424299
C#CC(CC)CNC(C)(C=N)CC,0.0588164716424299
C#CC(C)CCCCCOCCO,0.0588164716424299
OCCOCCCCC1COCCO1,0.056416139503777364
C[S+]([O-])CC1CCCC1CCn1ccnc1,0.056416139503777364
CNCCC(C)(C)NC1=NCC=C1N,0.056416139503777364
CNC(C)CCOC(=O)N1CCCC1,0.056416139503777364
CN(C)C1CCOC(N2CCCC2)O1,0.056416139503777364
CCOCC(C)CCCc1ccco1,0.056416139503777364
CCOC(C)CCCCCOC(=O)O,0.056416139503777364
CCNC(O)CCC1=CN(C)CCO1,0.056416139503777364
CCNC(=NC#N)NC(C)C(C)(C)C,0.056416139503777364
CCN(CCN1CCOCC1)C(C)=O,0.056416139503777364
CCCP(C#N)CCCOCCSC,0.056416139503777364
CCCNC(=O)C(=O)NC(CC)CC,0.056416139503777364
CCCCNCCn1ncc(C)c1N,0.056416139503777364
CCCCNCCOC(=O)c1cccn1C,0.056416139503777364
CCCCC(CC)Nc1ccccn1,0.056416139503777364
CCCCC(CC)NC(=O)C(=O)NC,0.056416139503777364
CCCC(C)=[O+]CCNC1COC1O,0.056416139503777364
CCCC(C)(C=O)NCC1COC1N,0.056416139503777364
CCCC(Br)C#CCCC(C)CC[O-],0.056416139503777364
CCCC(=O)CSN([O-])CCC(C)C,0.056416139503777364
CCC(C)CCC[SH]=C=NN=C(C)S,0.056416139503777364
CCC(C)C(C#CC(=O)OC)OOC(C)C,0.056416139503777364
CC1CCNC1CCNC1=CC=CC1,0.056416139503777364
CC(CF)CCCCCOCC(O)F,0.056416139503777364
CC(CC=C=O)CSC[O+](C)N(C)C,0.056416139503777364
CC(CC1CC(=O)O1)C[O+](C)N(C)C,0.056416139503777364
CC(C)OC(=O)C(N)C=CN=C(N)N(C)C,0.056416139503777364
CC(C)CCc1nc(O)c(C(C)C)c(O)n1,0.056416139503777364
CC(C)(CC1=CC=[SH]C=C1)NC1COC1N,0.056416139503777364
CC(C#CCC1CCCC1)COCO,0.056416139503777364
C=CN=CCNCCCN(S)CC(C)OF,0.056416139503777364
C=CN=CCNCCCN(S)CC(C)OCl,0.056416139503777364
C=CC(C)CCS#[SH]([O-])CCC(C)F,0.056416139503777364
C=C(C=C(O)C(=C)O)CCCCCC,0.056416139503777364
C#CCN(CCNC(C)O)C(C)OC,0.056416139503777364
C#CCC(C)CCCC(CC)OC=O,0.056416139503777364
COCC(C)C(Cl)CCC(C)CNC(C)O,0.05641613950377736
COC=CC(=CCOC)NC(C)=NN1CCOCC1,0.05641613950377736
CCC[Si](C)(C)OC(C#N)C(C)C(C)CN,0.05641613950377736
CCCSCCCC[SH]([O-])CCC(C)=NC,0.05641613950377736
CCCN1CCCC(NC(CC)OO)C1C,0.05641613950377736
CCCCNCCSCCCCCC(N)=O,0.05641613950377736
CCCC(C=O)CCOCCCCCC(N)=O,0.05641613950377736
CCCC(C)CC1(NS(C)(=O)=O)CC=CCC1,0.05641613950377736
CCC(CC)CCCC(SC)c1nc(C)n[nH]1,0.05641613950377736
CCC(C)CCCCCSCCS(C)(=O)=O,0.05641613950377736
CCC(C)C(C)CCNCCC1OSC1N,0.05641613950377736
CC(C)C1NN2C(=O)CSCC2(C)C(=O)N1C(C)C,0.05641613950377736
C=CSC(O[Si](C)(C)CCC)C(C)C(C)S,0.05641613950377736
C=C=CCN(C)CCN(C)C(S)=NCC(C)C,0.05641613950377736
C=C1CCN(C(S)=NCC(C)CC(C)C)CN1,0.05641613950377736
O=C(O)CCCCCCCCCS,0.04978706836786395
CSC(O)CCCCCC(C)C#[SH],0.04978706836786395
CSC(C)CCCCCOC(C)=O,0.04978706836786395
COSCC1CC(C)CCC1(C)O,0.04978706836786395
COCCCCOCCOCC=[O+]COCCO,0.04978706836786395
COCCCCCCCCC(=O)O,0.04978706836786395
COCCC1CCCCC1(O)OC,0.04978706836786395
COCC(CCCC[n+]1ccc(C)cc1)OC,0.04978706836786395
COCC(C)CCOCCCC=[N-],0.04978706836786395
COCC(C)C#CCC1CCCC1,0.04978706836786395
COC([O-])CCCCCCCC[O-],0.04978706836786395
COC(C)CCCCN=CCCCl,0.04978706836786395
COC(C)CCCC1C#CC(C)C1,0.04978706836786395
COC(C)CCCC(F)CCC[O-],0.04978706836786395
CNCc1ccc(S(=O)(=O)N(C)C(C)C)cc1,0.04978706836786395
CNC(C)CCC1=CN(C)CCO1,0.04978706836786395
CN=C(C)CC(=N)CCC(C)SC,0.04978706836786395
CN1CC2CN(CCCO)CC2C1,0.04978706836786395
CN1CC(N(C)S(=O)(=O)N2CCCCC2)C=N1,0.04978706836786395
CCSCC(CC(C)CC)C(=O)O,0.04978706836786395
CCP(C)CCCCNCCCCN,0.04978706836786395
CCOCCCCCSCCC=O,0.04978706836786395
CCOCCCCCCCOCc1ccsc1,0.04978706836786395
CCOCC1C#CCCC1(C)CC,0.04978706836786395
CCOC(CCCCC(C)=O)OC,0.04978706836786395
CCN(OC)PC(C)CCOC(O)N1C=CCC1,0.04978706836786395
CCN(CCNC(N)C(C)C)C(C)C,0.04978706836786395
CCN(CCCCOC1=NC=CC1)CC1CC1,0.04978706836786395
CCCOCCCCOC=COC,0.04978706836786395
CCCCSCCCC(C)C(=O)O,0.04978706836786395
CCCCNCCO[Si](C)(C)CCC,0.04978706836786395
CCCCNCCCC[O+](C)N(C)C,0.04978706836786395
CCCCNCCCCNNCCC,0.04978706836786395
CCCCCCOCCCC(=O)O,0.04978706836786395
CCCCCCC(C)c1cccs1,0.04978706836786395
CCCCCC(C)OC(=O)C(N)CCN=C(N)O,0.04978706836786395
CCCCCC(C)Cc1cccs1,0.04978706836786395
CCCCC=PCNCC=CCO,0.04978706836786395
CCCCC(C)C(C(=O)O)=[N+](C)C,0.04978706836786395
CCCC(CCSC)CCC(=O)O,0.04978706836786395
CCCC(=NO)C(=N)C(C)C(C)C,0.04978706836786395
CCC1(COC)CCCSC1OC,0.04978706836786395
CCC(CS)CC=CCOCCO,0.04978706836786395
CCC(CN)C[SH](C)OCCC(C)C,0.04978706836786395
CCC(CC)CC(C)(S)CC(=O)O,0.04978706836786395
CCC(C)CNC(C=N)(C=O)CC,0.04978706836786395
CCC(C)CC[SH](CCC(C)O)NC,0.04978706836786395
CCC(C)CCOCCC(Br)=NC,0.04978706836786395
CCC(C)CCCc1ccoc1C,0.04978706836786395
CCC(C)CCCOC(=O)CCO,0.04978706836786395
CCC(C)CCCCNCNCCN,0.04978706836786395
CCC(C)(CC=[O+]CC=NC)OC,0.04978706836786395
CCC(C)(C=N)NCC(C)CC=O,0.04978706836786395
CCC(C)(C)P=CCCCC(N)=O,0.04978706836786395
CCC(C(O)=NCCC(C)C)c1scnc1O,0.04978706836786395
CCC(=O)CCCCSCCCO,0.04978706836786395
CCC#[N+]CCCCP(C)C(C)=N,0.04978706836786395
CC(CC(=O)c1ccnn1C)CC(C)C(C)C,0.04978706836786395
CC(C)CCCNS(=O)(=O)c1ccc(N)cc1,0.04978706836786395
CC(C)CCCC=[SH]CCC(=O)O,0.04978706836786395
CC(C)CCCC1=CC=C(O)CC1,0.04978706836786395
CC(C)CC([O-])SCCCCC[O-],0.04978706836786395
CC(C)CC([O-])SCC(Cl)C(C)C,0.04978706836786395
CC(C)(N)OCCCCCCC#N,0.04978706836786395
CC(=O)CP(C)CCC(Cl)C(C)C,0.04978706836786395
CC(=O)C#CCC(C)CCC(C)C,0.04978706836786395
CC#CC(CCO)C1C(C)C1CC,0.04978706836786395
C=c1nc(C[SH]([O-])CCC(C)C)[nH]c1=CC=N,0.04978706836786395
C=[SH]C=CCOCCC(C)(C)OC,0.04978706836786395
C=CCNC(=S)NCCC(C)(C)C,0.04978706836786395
C=CCC(CC)CCC1CSC1=C,0.04978706836786395
C=CCC(C#COCC)CC(C)C,0.04978706836786395
C=C(CCCCCC(C)OC)C(F)=CC=CN,0.04978706836786395
C#CCCCC1CC[N-]C1CCC,0.04978706836786395
C#CC(C)C1CCCC1(C)SCC,0.04978706836786395
C#CC(C)(C=O)CCC(C)CCC,0.04978706836786395
C#CC(C)(C=O)C(C)CC(C)(C)C,0.04978706836786395
C#CC(C)(C)NCC(S)P(C)CC,0.04978706836786395
CSC(C)C#CCCC(C)(C)C,0.04775523107882697
COCCCC#CCCC(C)C,0.04775523107882697
COCCCC#CCC(C)(C)C,0.04775523107882697
COCC(C)C#CC(C)C(C)C,0.04775523107882697
COC(C)CCC#CCC(C)C,0.04775523107882697
COC(C)CC#CCC(C)(C)C,0.04775523107882697
COC#CCCCCC(C)(C)C,0.04775523107882697
CCSCC(C)C#CCC(C)C,0.04775523107882697
CCOCC#CCCCC(C)C,0.04775523107882697
CCOCC#CCC(C)(C)CC,0.04775523107882697
CCCCN(C)c1nnc(NC(=O)OCCC)s1,0.04775523107882697
CCCCCCCCc1ccc(Br)cc1,0.04775523107882697
CCCCCCCCC#CSC,0.04775523107882697
CCCCCC#CC(C)COC,0.04775523107882697
CCCCC=CCCCC(C)=O,0.04775523107882697
CCCCC1=CCCCC1OC,0.04775523107882697
CCCCC(S)C#CCC(C)C,0.04775523107882697
CCCCC(CC)CC#CSC,0.04775523107882697
CCCCC(=O)CCC1CC1C,0.04775523107882697
CCCCC(=CC(C)C=O)CC,0.04775523107882697
CCCCC#CC(CC)COC,0.04775523107882697
CCCC=CC=CCC[N-]CC,0.04775523107882697
CCCC1CCCCC1(C)C=O,0.04775523107882697
CCCC1=CCCCSCCC1,0.04775523107882697
CCCC1=C(C[N-]CC)CC1C,0.04775523107882697
CCCC(CC#CCO)CCC,0.04775523107882697
CCCC(C)CC(C)c1ccc(Cl)cc1,0.04775523107882697
CCCC(C)C#CCCCOC,0.04775523107882697
CCCC#CCCCOCCC,0.04775523107882697
CCC=CC1(S)CCCCC1C,0.04775523107882697
CCC=C1CCCCC1COC,0.04775523107882697
CCC1CCCC(C)C1(C)C=O,0.04775523107882697
CCC1CC(C)C(=O)CC1(C)C,0.04775523107882697
CCC1C=CCC1CC(C)CS,0.04775523107882697
CCC1(C)CCCCC1(C)C=O,0.04775523107882697
CCC1(C)CCCC(C=O)C1C,0.04775523107882697
CCC(C)CCCCC(C)=C=O,0.04775523107882697
CCC(C)CCC#CC(C)CO,0.04775523107882697
CCC(C)CC=CCCC(C)=O,0.04775523107882697
CCC(C)CC#CC(CC)OC,0.04775523107882697
CCC(C)(C)C=CCCC(C)=O,0.04775523107882697
CCC#CSCCCC(C)(C)C,0.04775523107882697
CCC#CCCCC(CC)OC,0.04775523107882697
CC=COCC1CCCC1(C)C,0.04775523107882697
CC=CCC(CC(C)=O)C(C)C,0.04775523107882697
CC=CC1CC(C)(C)C(C)C1S,0.04775523107882697
CC=C(C)CC#[N+]CCCCC,0.04775523107882697
CC(C[S+](C)[O-])C(N)C(=O)N1CCCC1C(=O)O,0.04775523107882697
CC(CO)CC1=CCCCC1C,0.04775523107882697
CC(C)CCCCCC1=COC1,0.04775523107882697
CC(C)CCC(C)CCC1=CS1,0.04775523107882697
CC(C)C1CCC(C=O)CC1C,0.04775523107882697
CC(=O)C1(C)CCCCC1(C)C,0.04775523107882697
CC(=O)C(C)CCC=CC(C)C,0.04775523107882697
CC#CCC[SH]=CC(C)C(C)C,0.04775523107882697
CC#CCCCCC=[SH]CCC,0.04775523107882697
CC#CCCC(CC)SCCC,0.04775523107882697
C=[SH]C(C)(C)CCCCC#CC,0.04775523107882697
C=COCCCCCC(=C)CC,0.04775523107882697
C=COCC1CCC(CC)CC1,0.04775523107882697
C=CCCCCOCC1CCC1,0.04775523107882697
C=CCCCCC1CCC1SC,0.04775523107882697
C=CC1OCCC(C)C1(C)CC,0.04775523107882697
