smiles,albuterol-similarity
NCC[O+](S)c1ccc(S)c(PO)[o+]1,0.88
NCCC(S)c1cpc(S)c(CS)c1,0.88
NCCC(S)c1ccc(O)c(PO)c1,0.88
NCCC(O)c1ccc(O)c(PO)c1,0.88
NCCC(O)c1ccc(O)c(CS)c1,0.88
NCCC(O)c1ccc(O)c(CO)c1,0.88
Cc1cc([O+](S)CNCP)ccc1S,0.88
Cc1cc(C(S)CNCS)ccc1S,0.88
Cc1cc(C(S)CNCS)ccc1O,0.88
Cc1cc(C(S)CNCP)cpc1S,0.88
Cc1cc(C(S)CNCP)ccc1S,0.88
Cc1cc(C(S)CNCP)ccc1O,0.88
Cc1cc(C(O)CNCS)ccc1O,0.88
Cc1cc(C(O)CNCP)ccc1O,0.88
Cc1cc(C(O)CNCO)ccc1O,0.88
CPCP(O)c1ccc(S)c([N-]S)c1,0.88
CNCC(S)c1ccc(S)c(PP)c1,0.88
CNCC(O)c1cccc(O)c1PO,0.88
CNCC(O)c1ccc(O)c(PP)c1,0.88
CCc1cc(C(O)CNC)ccc1O,0.88
CCNCC(S)c1ccc(S)c(C)c1,0.88
CCNCC(O)c1ccc(S)c(C)c1,0.88
CCNCC(O)c1ccc(O)c(P)c1,0.88
CCNCC(O)c1ccc(O)c(C)c1,0.88
CCNC(P)c1c[o+]c(S)c(CS)c1,0.88
CCNC(O)c1ccc(O)c(PO)c1,0.88
CCNC(O)c1ccc(O)c(CO)c1,0.88
CCC[O+](S)c1cpc(S)c([N-]S)c1,0.88
CCC[O+](S)c1cpc(S)c([N-]O)c1,0.88
CCC[O+](S)c1cpc(S)c([N-]O)[o+]1,0.88
CCC[O+](S)c1cpc(S)c(PS)c1,0.88
CCC[O+](S)c1cpc(S)c(PS)[o+]1,0.88
CCC[O+](S)c1cpc(S)c(PO)c1,0.88
CCC[O+](S)c1cpc(S)c(CO)[o+]1,0.88
CCC[O+](S)c1cpc(O)c(PS)p1,0.88
CCC[O+](S)c1cpc(O)c(CS)c1,0.88
CCC[O+](S)c1ccc(S)c([N-]S)c1,0.88
CCC[O+](S)c1ccc(S)c(PS)[o+]1,0.88
CCC[O+](S)c1ccc(S)c(CS)c1,0.88
CCC[O+](S)c1ccc(S)c(CO)[o+]1,0.88
CCC[O+](S)c1ccc(O)c(PO)c1,0.88
CCC[O+](O)c1ccc(S)c(PO)c1,0.88
CCCC(S)c1cpc(S)c(PS)c1,0.88
CCCC(S)c1ccc(S)c(PS)c1,0.88
CCCC(S)c1ccc(S)c(CS)c1,0.88
CCCC(S)c1ccc(O)c(PS)c1,0.88
CCCC(O)c1ccc(S)c(PO)c1,0.88
CCCC(O)c1ccc(S)c(CS)c1,0.88
CCCC(O)c1ccc(O)c(PO)c1,0.88
CCCC(O)c1ccc(O)c(CS)c1,0.88
CCCC(O)c1ccc(O)c(CO)c1,0.88
CC(NCP)c1cpc(S)c(CS)c1,0.88
CC(O)(CNC(P)[N-][O-])C(C)(C)NCC(O)c1ccc(O)c(CO)c1,0.8756218905472637
OCc1cc(C(O)CC(O)CNC(P)(P)C(P)PF)ccc1O,0.875
N=C(NC(P)P)C(S)C(P)NC[O+](S)c1ccc(S)c(PS)[o+]1,0.875
CCNCC(S)C(O)c1ccc(O)c(C(O)CNC(C)(C)C)c1,0.875
CCC(O)NCC(O)c1ccc(O)c(C(O)CNC(C)(C)C)c1,0.875
CCC(C)C(C)(C)NCC(O)CC(S)c1cpc(S)c(PS)c1,0.875
CC(NCC(O)c1ccc(O)c(CO)c1)C(C)C(NO)C(P)P,0.875
CC(NCC(O)c1ccc(O)c(C(O)CNC(C)(C)C)c1)OP,0.875
CC(NCC(O)NCC(O)c1ccc(O)c(CO)c1)C(C)(C)C,0.875
CC(C)(P)NCC(O)c1ccc(O)c(C(O)CNC(P)P=O)c1,0.875
CC(C)(P)NCC(O)c1cc(C(O)CNC(P)PS)ccc1O,0.875
CC(C)(C)NCC(S)c1cc(P(S)CNC(P)P[O-])ccc1S,0.875
CC(C)(C)NCC(O)c1ccc(O)c(C(O)CNC(P)CN)c1,0.875
CC(C)(C)NCC(O)c1cc(C(S)CNC(N)[N-][NH-])ccc1O,0.875
CC(C)(C)NCC(O)c1[o+]c([O+](S)CNC(P)[N-][O-])cpc1O,0.875
CC(C)(C)NCC(O)Cc1cc(C(S)CNC(O)P)ccc1O,0.875
CC(C)(C)NC(CNC(P)P[O-])C(O)c1ccc(S)c(CS)c1,0.875
CC(C)(C)NC(CNC(P)P[O-])C(O)c1ccc(O)c(CO)c1,0.875
CC(=O)Cc1cc(C(O)CNC(O)CNC(C)(C)C)ccc1O,0.875
C#CC(C)(NCC(O)c1ccc(O)c(CO)c1)C(=O)C(F)CO,0.875
[NH-][N-][N-]C[N-]C=CNCC(S)c1ccc(O)c(CS)c1,0.8743169398907102
[NH-][N-][N-]CNCCNC[O+](S)c1cpc(S)c(PS)c1,0.8743169398907102
[NH-][N-]CN[N-][N-]CNCC(S)c1cpc(S)c(CS)c1,0.8743169398907102
[NH-][N-]CN[N-][N-]CNCC(S)c1ccc(S)c(PS)c1,0.8743169398907102
[NH-][N-]CNC[N-]CNCC(S)c1c[o+]c(S)c(CS)c1,0.8743169398907102
P[PH]#CNP[PH]#CNCC(S)c1cpc(S)c(CS)c1,0.8743169398907102
P[PH]#CNC[PH]#CNCC(S)c1ccc(S)c(CS)c1,0.8743169398907102
P[PH]#CC[N-][N-]CNCC(S)c1cpc(S)c(CS)c1,0.8743169398907102
P[PH]#CCN[PH]#CNCC(S)c1ccc(S)c(PS)c1,0.8743169398907102
P[PH]#CCN[PH]#CNCC(S)c1cc(CS)c(S)p[o+]1,0.8743169398907102
P[PH]#CCNCCNCC(S)c1ccc(S)c(CS)c1,0.8743169398907102
P[N-]CNC[PH]#CNCC(S)c1cc(CS)c(S)p[o+]1,0.8743169398907102
PP[N-]C[PH]#CCNCC(S)c1cpc(S)c(CS)c1,0.8743169398907102
PPPCP[N-]CNC[O+](S)c1cpc(S)c(PS)c1,0.8743169398907102
PPPCP=PCNC[O+](S)c1ccc(S)c(CS)c1,0.8743169398907102
PPPCN[PH]#CNCC(S)c1cpc(S)c(CS)c1,0.8743169398907102
PPPCN[PH]#CNCC(S)c1ccc(S)c(CS)c1,0.8743169398907102
PPCNPPCNCC(S)c1ccc(S)c(CS)c1,0.8743169398907102
PPCNC[PH]#CNCC(S)c1ccc(S)c(PS)c1,0.8743169398907102
PPCCPPCNCC(S)c1cpc(S)c(CS)c1,0.8743169398907102
PPCCPPCNCC(S)c1ccc(S)c(CS)c1,0.8743169398907102
PPCCN[PH]#CNCC(S)c1cc(CS)c(S)p[o+]1,0.8743169398907102
PCCNPCCNCC(S)c1ccc(S)c(CS)c1,0.8743169398907102
Oc1ccc(C(S)CNCCCNC#[PH]P)cc1PS,0.8743169398907102
Oc1ccc(C(O)CNC[N-]NC#[PH]PP)cc1[N-]S,0.8743169398907102
O[N-]c1cc(C(S)CNCCPNCCP)cpc1S,0.8743169398907102
OPc1cc(C(O)CNCCNCCPP)ccc1O,0.8743169398907102
OPc1cc(C(O)CC(O)CNC(P)C(P)P)ccc1O,0.8743169398907102
NC(=O)C(NC[O+](S)c1cpc(S)c(PO)c1)C(P)P[O-],0.8743169398907102
Cc1cc(C(O)CNC(CNC(C)(C)C)N=S)ccc1O,0.8743169398907102
Cc1cc(C(CNC(S)CNC(C)(C)C)NCl)ccc1O,0.8743169398907102
CSC(C)(C)C(C)NCCC(O)c1ccc(O)c(CO)c1,0.8743169398907102
CSC(C)(C)C(C)NCC(NO)c1ccc(O)c(CO)c1,0.8743169398907102
CNCC(O)c1ccc(O)c([O+](O)CNC(C)(C)CO)c1,0.8743169398907102
CNCC(O)c1ccc(O)c(C(O)CNC(C)(C)CO)c1,0.8743169398907102
CNCC(O)c1ccc(O)c(C(O)CNC(C)(C)CN)c1,0.8743169398907102
CNCC(O)c1ccc(O)c(C(O)CNC(C)(C)C=O)c1,0.8743169398907102
CNCC(O)c1ccc(C(O)CNC(C)(C)C)cc1CO,0.8743169398907102
CNCC(O)c1cc(C(O)CNC(C)(C)CO)ccc1O,0.8743169398907102
CNCC(NC(C)(C)CO)C(O)c1ccc(O)c(CO)c1,0.8743169398907102
CNCC(C=O)c1cc(C(O)CNC(C)(C)C)ccc1O,0.8743169398907102
CNCC(C)(CO)NCC(O)c1ccc(O)c(C(N)P)c1,0.8743169398907102
CNCC(C)(C)NCC(O)c1cc(C(O)CO)ccc1O,0.8743169398907102
CCNCCOCNCC(O)c1ccc(O)c(CO)c1,0.8743169398907102
CCNCC(NC(C)(C)F)C(O)c1ccc(O)c(CO)c1,0.8743169398907102
CCNC(C)C(PC(O)c1ccc(O)c(CO)c1)C(C)C,0.8743169398907102
CCCc1ccc(O)c(C(O)CNC(C)(C=O)C(C)S)c1,0.8743169398907102
CCCCSCCNCC(O)c1ccc(O)c(CO)c1,0.8743169398907102
CCCCSCCNCC(O)c1cc(PS)c(S)cp1,0.8743169398907102
CC1(C=N)CC(O)(c2ccc(O)c(CO)c2)CNC1(C)C,0.8743169398907102
CC(O)C(C)(C)CNCCC(O)c1ccc(O)c(CO)c1,0.8743169398907102
CC(NCC(O)CC(S)c1ccc(S)c(CS)c1)C(P)P,0.8743169398907102
CC(NCC(O)CC(O)c1ccc(O)c(PO)c1)C(P)P,0.8743169398907102
CC(CNCC(O)NC(C)(C)C)c1ccc(O)c(CO)c1,0.8743169398907102
CC(C)C(C)C(C)NCCC(O)c1ccc(O)c(CO)c1,0.8743169398907102
CC(C)(CO)NCC(O)c1cc(C(P)PPP)ccc1S,0.8743169398907102
CC(C)(CO)NCC(O)c1cc(C(O)CCO)ccc1O,0.8743169398907102
CC(C)(CC(O)c1ccc(O)c(CO)c1)C(S)CNCP,0.8743169398907102
CC(C)(C)N[O+](CNC(P)P[O-])c1ccc(O)c(PS)c1,0.8743169398907102
CC(C)(C)N[O+](CNC(P)P[O-])c1ccc(O)c(PO)c1,0.8743169398907102
CC(C)(C)NPc1cc(C(S)CNC(P)PP)ccc1S,0.8743169398907102
CC(C)(C)NPc1cc(C(O)CNC(P)CP)ccc1O,0.8743169398907102
CC(C)(C)NCC(O)c1ccc(S)c(CNC(P)[N-][O-])c1,0.8743169398907102
CC(C)(C)NCC(O)c1cc(C(C#N)CNF)ccc1O,0.8743169398907102
CC(C)(C)NCC(O)Cc1cc(C(S)CN[O-])ccc1O,0.8743169398907102
CC(C)(C)NC(O)C(CNCS)c1ccc(O)c(CO)c1,0.8743169398907102
CC(C)(C)CNCC(O)CP(S)c1cpc(S)c([N-]O)c1,0.8743169398907102
C=CC(C)(NCC(O)c1cccc(O)c1CO)C(C)P[O-],0.8743169398907102
C=CC(C)(CNCC(O)c1ccc(O)c(CO)c1)C(N)=O,0.8743169398907102
C=CC(C)(C)NCC(S)NCC(O)c1ccc(O)c(C)c1,0.8743169398907102
C=CC(C)(C)NCC(O)c1ccc(O)c(C(O)CNC)c1,0.8743169398907102
C=CC(C)(C)NCC(O)c1cc(C(O)CNC)ccc1O,0.8743169398907102
[O-][N-]C(P)Pc1pc([O+](S)CNC(P)S)pcc1S,0.8735632183908045
[O-][N-]C(P)NC[O+](S)c1cpc(S)c([N-]C(O)P)p1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)c1cpc(O)c(C(P)[N-]S)c1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1pcc(S)c(PO)p1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1pcc(S)c(CO)p1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1pcc(O)c([N-]O)p1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1cpc(S)c([N-]S)p1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1cpc(S)c([N-]S)c1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1cpc(S)c([N-]S)[o+]1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1cpc(S)c([N-]O)p1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1cpc(S)c([N-]O)c1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1cpc(S)c(PS)[o+]1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1cpc(S)c(PO)[o+]1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1cpc(S)c(CO)p1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1cpc(O)c([N-]S)p1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1cpc(O)c([N-]S)c1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1cpc(O)c([N-]S)[o+]1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1cpc(O)c(CO)c1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1ccc(S)c([N-]S)c1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1ccc(S)c(PO)[o+]1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1ccc(O)c(CO)p1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1c[o+]c(S)c(PO)c1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1c[o+]c(S)c(CS)c1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)[O+](S)c1c[o+]c(O)c(PS)c1,0.8735632183908045
[O-][N-]C(P)NC[O+](S)C(O)c1ccc(O)c(CO)c1,0.8735632183908045
[O-][N-]C(P)NC[O+](O)[O+](S)c1c[o+]c(S)c(CO)[o+]1,0.8735632183908045
[O-]PC(P)NC[O+](S)[O+](S)c1cpc(S)c([N-]S)c1,0.8735632183908045
[O-]PC(P)NC[O+](S)[O+](S)c1cpc(S)c([N-]O)c1,0.8735632183908045
[O-]PC(P)NC[O+](S)[O+](S)c1cpc(S)c(PS)p1,0.8735632183908045
[O-]PC(P)NC[O+](S)[O+](S)c1cpc(S)c(CS)c1,0.8735632183908045
[O-]PC(P)NC[O+](S)[O+](S)c1cpc(O)c([N-]S)c1,0.8735632183908045
[O-]PC(P)NC[O+](S)[O+](S)c1cpc(O)c([N-]S)[o+]1,0.8735632183908045
[O-]PC(P)NC[O+](S)[O+](S)c1cpc(O)c(PO)c1,0.8735632183908045
[O-]PC(P)NC[O+](S)[O+](S)c1cpc(O)c(PO)[o+]1,0.8735632183908045
[O-]PC(P)NC[O+](S)[O+](S)c1cpc(O)c(CO)c1,0.8735632183908045
[O-]PC(P)NC[O+](S)[O+](S)c1ccc(S)c([N-]S)c1,0.8735632183908045
[O-]PC(P)NC[O+](S)[O+](S)c1ccc(S)c(PO)[o+]1,0.8735632183908045
[O-]PC(P)NC[O+](S)[O+](S)c1ccc(O)c(CO)c1,0.8735632183908045
[O-]PC(P)NC[O+](S)C(S)c1cpc(O)c(CS)c1,0.8735632183908045
[O-]PC(P)NC[O+](S)C(S)c1ccc(O)c(PO)c1,0.8735632183908045
[O-]PC(P)NC[O+](S)C(O)c1ccc(O)c(CO)c1,0.8735632183908045
[O-]PC(P)NC[O+](O)[O+](S)c1ccc(S)c(CO)c1,0.8735632183908045
[O-]PC(P)NC[O+](O)C(S)c1cpc(S)c(CS)c1,0.8735632183908045
[O-]PC(P)NCP(S)[O+](S)c1ccc(S)c([N-]O)c1,0.8735632183908045
[O-]PC(P)NCP(S)P(S)c1cpc(S)c(CS)c1,0.8735632183908045
[O-]PC(P)NCP(S)P(S)c1cpc(S)c(CO)c1,0.8735632183908045
[O-]PC(P)NCP(S)C(S)c1cpc(S)c(PO)c1,0.8735632183908045
[O-]PC(P)NCP(S)C(S)c1ccc(S)c(CS)c1,0.8735632183908045
[O-]PC(P)NCP(S)C(O)c1ccc(O)c(PO)c1,0.8735632183908045
[O-]PC(P)NCC(S)[O+](S)c1cpc(S)c(CO)c1,0.8735632183908045
[O-]PC(P)NCC(S)C(O)c1ccc(S)c(PS)c1,0.8735632183908045
[O-]PC(P)NCC(S)C(O)c1ccc(O)c(CO)c1,0.8735632183908045
[O-]PC(P)NCC(O)[O+](S)c1ccc(S)c(PO)[o+]1,0.8735632183908045
[NH-][N-][N-]C(P)NCC(S)c1c[o+]c(S)c(C(F)S)c1,0.8735632183908045
[NH-][N-][N-]C(P)NC(F)C(S)c1ccc(O)c(CO)c1,0.8735632183908045
[NH-][N-][N-]C(P)NC(Cl)C(S)c1cpc(O)c(CS)c1,0.8735632183908045
[NH-][N-][N-]C(P)NC(Br)C(S)c1c[o+]c(S)c(CO)c1,0.8735632183908045
[NH-][N-]C(S)c1pc([O+](S)CNC(P)[N-][O-])pcc1O,0.8735632183908045
PPPC(P)NC(S)C(S)c1ccc(S)c(PS)c1,0.8735632183908045
PC(S)NCC(S)CC(S)c1cpc(S)c(CS)c1,0.8735632183908045
PC(S)Cc1cc(C(S)CNC(P)PS)cpc1S,0.8735632183908045
Oc1ccc(C(O)CNCC(O)P)cc1C(S)PP,0.8735632183908045
Oc1ccc(C(O)CNC(P)PF)cc1CP(O)P,0.8735632183908045
Oc1ccc(C(O)CNC(O)C(P)P)cc1C=NS,0.8735632183908045
Oc1ccc(C(O)CC(O)CNC(O)P)cc1PS,0.8735632183908045
Oc1ccc(C(CNC(P)C(P)P)PS)cc1CS,0.8735632183908045
OPc1cc(C(S)C(S)CNC(P)C=P)cpc1O,0.8735632183908045
OPc1cc(C(O)C(O)CNC(P)CS)ccc1S,0.8735632183908045
OPc1[o+]c([O+](S)C(S)CNC(P)CS)cpc1S,0.8735632183908045
OPC(P)C(CNC(P)P)c1ccc(O)c(CS)c1,0.8735632183908045
OCc1cc(P(S)P(S)CNC(P)PO)cpc1S,0.8735632183908045
OCc1cc(C(S)C(O)CNC(P)PS)ccc1O,0.8735632183908045
OCc1cc(C(O)CC(O)CNC(O)P)ccc1O,0.8735632183908045
OCc1cc(C(O)C#CNC(P)C(O)P)ccc1O,0.8735632183908045
OCCc1cc(C(S)CNC(P)C(=P)P)ccc1S,0.8735632183908045
OC(CNC(P)C=S)C(S)c1cpc(S)c(PS)c1,0.8735632183908045
NPC(P)NCC(S)c1cpc(S)c(C(P)[N-][O-])c1,0.8735632183908045
NP(S)c1cc(C(S)CNC(P)C=PP)ccc1S,0.8735632183908045
NC(P)NCC(O)c1ccc(O)c(PC(P)CS)c1,0.8735632183908045
NC(P)NCC(O)CC(S)c1ccc(O)c(CS)c1,0.8735632183908045
NC(C#P)C(P)NCC(O)c1ccc(PO)c(O)c1,0.8735632183908045
NC(=O)C([N-][O-])NC[O+](S)c1cpc(S)c(CS)c1,0.8735632183908045
NC(=O)C([N-][O-])NC[O+](S)c1cpc(O)c(PS)c1,0.8735632183908045
NC(=O)C(NP)NCC(O)c1ccc(O)c(PO)c1,0.8735632183908045
NC(=O)C(NC[O+](S)c1cpc(O)c([N-]S)c1)P[O-],0.8735632183908045
NC(=O)C(NC[O+](S)c1cpc(O)c([N-]S)[o+]1)P[O-],0.8735632183908045
NC(=O)C(NC[O+](S)c1cpc(O)c(CS)[o+]1)P[O-],0.8735632183908045
NC(=O)C(NC[O+](S)c1ccc(S)c([N-]S)[o+]1)P[O-],0.8735632183908045
NC(=O)C(NC[O+](S)c1ccc(S)c(PO)[o+]1)P[O-],0.8735632183908045
NC(=O)C(NC[O+](S)c1c[o+]c(S)c(CS)c1)P[O-],0.8735632183908045
Cc1ccc(S)c(C(S)CNC2(C)CC2(C)CP)c1,0.8735632183908045
Cc1ccc(C(O)CNCNC(C)(C)C)cc1CO,0.8735632183908045
Cc1cc(C(O)CNC(C)(O)CO[N-]P)ccc1O,0.8735632183908045
Cc1cc(C(O)CNC(C)(CO)NCP)ccc1O,0.8735632183908045
Cc1cc(C(O)CNC(C)(C)CC2=CC2)ccc1O,0.8735632183908045
COPc1cc(C(O)CNC(C)(C)CN)ccc1O,0.8735632183908045
COCc1cc(C(O)CNC(C)(C)C=O)ccc1O,0.8735632183908045
CNCc1cc(C(O)CNC(C)(C)C#N)ccc1O,0.8735632183908045
CNCC(O)c1ccc(O)c(CONC(C)(C)C)c1,0.8735632183908045
CNCC(O)c1ccc(O)c(C(O)CNC(C)C)c1,0.8735632183908045
CNCC(C)(CO)NCC(S)c1cc(C)ccc1O,0.8735632183908045
CNC(C)(C)OCCC(S)c1ccc(O)c(CO)c1,0.8735632183908045
CNC(C)(C)OCCC(O)c1ccc(O)c(CO)c1,0.8735632183908045
CCc1cc(C(O)CNC(O)(P)COC)ccc1O,0.8735632183908045
CCNC(CNC(C)(O)P)c1ccc(O)c(CO)c1,0.8735632183908045
CCNC(C)(C)PCC(=O)c1ccc(O)c(CO)c1,0.8735632183908045
CCCc1ccc(O)c(C(O)CNC(C)(C)CC)c1,0.8735632183908045
CCCc1ccc(O)c(C(O)CNC(C)(C)CBr)c1,0.8735632183908045
CCC(O)c1cc(C(O)CNC(P)PS)ccc1O,0.8735632183908045
CCC(CNC(P)C(O)P)c1ccc(O)c(PO)c1,0.8735632183908045
CCC(C)(C)NCC(OBr)c1ccc(O)c(CO)c1,0.8735632183908045
CC([O-])NCC(O)CC(O)c1ccc(O)c(PO)c1,0.8735632183908045
CC(S)Pc1cc([O+](S)CNC(P)[N-][O-])c[o+]c1O,0.8735632183908045
CC(O)c1ccc(O)c(C2(O)CNC(C)(C#N)C2)c1,0.8735632183908045
CC(O)[N-]c1cc([O+](S)CNC(P)P[O-])ccc1S,0.8735632183908045
CC(O)(P)C(NCC#[PH]P)c1ccc(S)c(CO)c1,0.8735632183908045
CC(N)(CO)c1cc(C(S)CNC#[PH]P)c[o+]c1S,0.8735632183908045
CC(CNCNC(C)(C)C)c1ccc(O)c(CO)c1,0.8735632183908045
CC(C)(PN)c1ccc(O)c(C(O)CNCPP)c1,0.8735632183908045
CC(C)(CS)NCC(O)c1ccc(C#N)c(CO)c1,0.8735632183908045
CC(C)(CCl)NCC(O)c1ccc(CO)c(CO)c1,0.8735632183908045
CC(C)(C)NCNCC(O)c1ccc(N)c(CO)c1,0.8735632183908045
CC(C)(C)NCC(O)C1=Cc2c(O)cccc2C1O,0.8735632183908045
CC(C)(C)NC(C(O)c1ccc(O)c(P)c1)C(C)(C)O,0.8735632183908045
CC(C)(C)N1CNCC1(O)c1ccc(O)c(CO)c1,0.8735632183908045
CC(C)(C#[PH]P)NCC(N)c1cpc(S)c(PS)p1,0.8735632183908045
CC(=O)Pc1cc(C(O)CNC(P)CS)ccc1O,0.8735632183908045
CC(=O)Pc1cc(C(O)CNC(P)CO)ccc1O,0.8735632183908045
C=CCc1cc(C(O)CNC(P)C(O)P)ccc1O,0.8735632183908045
C=CC(C)(C=O)NCC(O)c1ccc(O)c(CC)c1,0.8735632183908045
C=CC(C)(C)NCC(O)c1ccc(O)c(CNC)c1,0.8735632183908045
C#CC(CNC(C)(C)CC)c1ccc(O)c(CO)c1,0.8735632183908045
[O-][N-]c1[o+]c([O+](S)CNC(P)CO)cpc1S,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1pcpc(O)c1CO,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1pccc(O)c1CO,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1pcc(O)c(PP)p1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1cpc(S)c([N-]P)p1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1cpc(S)c([N-]P)c1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1cpc(S)c([N-]P)[o+]1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1cpc(S)c(PP)p1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1cpc(S)c(PP)c1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1cpc(S)c(PP)[o+]1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1cpc(S)c(CP)p1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1cpc(S)c(CP)c1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1cpc(S)c(CP)[o+]1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1cpc(O)c([N-]P)p1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1cpc(O)c([N-]P)c1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1cpc(O)c([N-]P)[o+]1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1cpc(O)c(PP)c1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1cpc(O)c(CP)c1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1ccpc(S)c1[N-]S,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1ccc(S)c([N-]P)[o+]1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1ccc(S)c(PP)p1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1ccc(S)c(PP)c1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1ccc(S)c(PP)[o+]1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1ccc(O)c([N-]P)p1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1ccc(O)c(PP)c1,0.8727272727272727
[O-][N-]C(P)NC[O+](S)c1[o+]c[o+]c(S)c1CO,0.8727272727272727
[O-][N-]C(P)NC[O+](O)c1cpc(S)c(CP)c1,0.8727272727272727
[O-][N-]C(P)NC[O+](O)c1ccc(S)c(CP)c1,0.8727272727272727
[O-]Pc1cc([O+](S)CNC(P)PP)cpc1S,0.8727272727272727
[O-]P[N-]c1cc(C(S)CNC(P)S)cpc1S,0.8727272727272727
[O-]PC(P)NC[O+](S)c1cpc(S)c([N-]P)c1,0.8727272727272727
[O-]PC(P)NC[O+](S)c1cpc(S)c([N-]P)[o+]1,0.8727272727272727
[O-]PC(P)NC[O+](S)c1cpc(S)c(PP)c1,0.8727272727272727
[O-]PC(P)NC[O+](S)c1cpc(S)c(PP)[o+]1,0.8727272727272727
[O-]PC(P)NC[O+](S)c1cpc(S)c(CP)p1,0.8727272727272727
[O-]PC(P)NC[O+](S)c1cpc(S)c(CP)c1,0.8727272727272727
[O-]PC(P)NC[O+](S)c1cpc(O)c([N-]P)[o+]1,0.8727272727272727
[O-]PC(P)NC[O+](S)c1cpc(O)c(PP)[o+]1,0.8727272727272727
[O-]PC(P)NC[O+](S)c1cpc(O)c(CP)c1,0.8727272727272727
[O-]PC(P)NC[O+](S)c1cpc(O)c(CP)[o+]1,0.8727272727272727
[O-]PC(P)NC[O+](S)c1ccc(S)c([N-]P)c1,0.8727272727272727
[O-]PC(P)NC[O+](S)c1ccc(S)c(PP)c1,0.8727272727272727
[O-]PC(P)NC[O+](S)c1ccc(O)c(PP)c1,0.8727272727272727
[O-]PC(P)NC[O+](S)c1cc(CP)c(O)cp1,0.8727272727272727
[O-]PC(P)NC[O+](S)c1c[o+]c(S)c(CP)c1,0.8727272727272727
[O-]PC(P)NC[O+](O)c1cpc(S)c(CP)c1,0.8727272727272727
[O-]PC(P)NC[O+](O)c1cpc(O)c([N-]P)c1,0.8727272727272727
[O-]PC(P)NC[O+](O)c1ccc(O)c([N-]P)c1,0.8727272727272727
[O-]PC(P)NCP(S)c1cpc(S)c([N-]P)c1,0.8727272727272727
[O-]PC(P)NCP(S)c1cpc(S)c(PP)c1,0.8727272727272727
[O-]PC(P)NCP(S)c1cpc(S)c(PP)[o+]1,0.8727272727272727
[O-]PC(P)NCP(S)c1cpc(S)c(CP)c1,0.8727272727272727
[O-]PC(P)NCP(S)c1ccc(S)c([N-]P)c1,0.8727272727272727
[O-]PC(P)NCC(S)c1cpc(S)c([N-]P)c1,0.8727272727272727
