smiles,aripiprazole-similarity
[SH]=[SH][SH]N=C1CCc2ccc(OCCCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[SH][SH]N=C1CCc2ccc(OCC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[SH][SH]N=C1CCc2ccc(N[SH]=C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[SH][SH]CC=C1CCc2ccc(OCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[SH][SH]CC=C1CCc2ccc(OCCCCN3C=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C=CC3)cc2N1,0.7659574468085106
[SH]=[SH][SH]C=C1CCc2ccc([SH]S[SH]=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[SH][SH]C=C1CCc2ccc(OCCCCN3CCN(CCOCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[SH][SH]C=C1CCc2ccc(OCCCCN3CC=C(OCCCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]=[SH][SH]=[SH][SH]C=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[SH][SH]=[SH]N=C1CCc2ccc([SH]N=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[SH][SH]=[SH]C=C1CCc2ccc(OCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[SH][SH]=[SH]=[SH]C=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[SH][SH]=[SH]=CC=C1CCc2ccc(OCCCCN3C=CC(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)=CC3)cc2N1,0.7659574468085106
[SH]=[SH][SH]=[SH]=C=C1CCc2ccc([SH]C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[SH][SH]=N[SH]N=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[SH][SH]=N[SH]N=C1CCc2ccc(OCCCCN3C=CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]=[SH][SH]=N[SH]C=C1CCc2ccc(C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[SH][SH]=NN=C1CCc2ccc(OC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[SH][SH]=C=C1CCc2ccc(OCCCCN3CCN(CCOCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[SH][SH]=C=C1CCc2ccc(OCCCCN3CCN(C=COCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[SH][SH]=C1CCc2ccc(OCCCCCN3CCN(CCOCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[SH][SH]1[SH]S1=C=C1CCc2ccc(N=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[SH]O[SH]=[SH]=C=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[SH]OC=C1CCc2ccc(OCCCCN3CCN(OCCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[SH]OC=C1CCc2ccc(OCCCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]=[SH]N[SH][SH]C=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[SH]N[SH]=[SH]C=C1CCc2ccc(OCCCCN3C=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C=CC3)cc2N1,0.7659574468085106
[SH]=[SH]N[SH]=[SH]C=C1CCc2ccc(C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[SH]CC=C1CCc2ccc(OCCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[SH]C=C1CCc2ccc(OO[SH]=C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[SH]C=C1CCc2ccc(OC[SH]=C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[SH]C=C1CCc2ccc(OCC=C3CCc4ccc(OCCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[SH]=[SH][SH]N=C1CCc2ccc(S[SH]=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[PH]NSC=C=C1CCc2ccc(OCCCCN3CCN(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH][SH]C=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH][SH]C=C1CCc2ccc(OCCCCN3C=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]SC=C1CCc2ccc(OCCCCN3CCN(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]SC=C1CCc2ccc(OCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]SC=C1CCc2ccc(OC3=CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]OC=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]OC=C1CCc2ccc(OCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]OC=C1CCc2ccc(C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]CC=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]C=C=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]C=C=C1CCc2ccc(OCCCCN3C=CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]C=C1CCc2ccc(OCCCCN3CCN(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]C=C1CCc2ccc(OCCCCCN3CCN(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]C=C1CCc2ccc(OCCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]C=C1CCc2ccc(OCCCCCN3C=CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]C=C1CCc2ccc(OCCCCCN3C=CC(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)=CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]C=C1CCc2ccc(OCCCCCN3C=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C=CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]C=C1CCc2ccc(OCCCCCN3C=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]C=C1CCc2ccc(OC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]C=C1CCc2ccc(NC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]=[SH]C=C1CCc2ccc(OCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]=C=C1CCc2ccc(OCCCCN3CC=C(OCCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]=C=C1CCc2ccc(OCCCCN3C=CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]=C=C1CCc2ccc(OCCCCN3C=CC(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)=CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]=C=C1CCc2ccc(OCCCCCN3CCN(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH][SH]=C=C1CCc2ccc(OC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[N+][SH]S[SH]=C=C1CCc2ccc(OCCCCN3C=CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]=[N+][SH]SC=C1CCc2ccc(OCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]SC=C1CCc2ccc(OCCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]OC=C=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]OC=C=C1CCc2ccc(OCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]=[N+][SH]OC=C1CCc2ccc(OCCCCN3CC=C(OCCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]=[N+][SH]OC=C1CCc2ccc(OCCCCN3C=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C=CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]OC=C1CCc2ccc(OC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[N+][SH]OC=C1CCc2ccc(C=C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[N+][SH]N[SH]=C=C1CCc2ccc(OCCCCN3CCN(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]N[SH]=C=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]N[SH]=C=C1CCc2ccc(OCCCCN3C=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C=CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]NC=C1CCc2ccc(SC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[N+][SH]NC=C1CCc2ccc(OCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]NC=C1CCc2ccc(OC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[N+][SH]C[SH]C=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]C[SH]=C=C1CCc2ccc(OCCCCN3C=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C=CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]CC=C1CCc2ccc(OCCCCN3C=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C=CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]C=C=C1CCc2ccc(OCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]C=C1CCc2ccc([SH]SC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[N+][SH]C=C1CCc2ccc(OCCCCN3CCN(C=COCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]C=C1CCc2ccc(OCCCCN3C=CN(OCCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]C=C1CCc2ccc(C=C3CCc4ccc(OCCCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[N+][SH]=[SH]CC=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]=NSC=C1CCc2ccc(OCCCCN3CCN(CCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]=NSC=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]=NOC=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]=NC=C=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]=CNC=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]=C=C1CCc2ccc([SH][SH]=C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[N+][SH]=C=C1CCc2ccc(OCCCCN3CCN(CCOCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]=C=C1CCc2ccc(OCCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]1NC1=C1CCc2ccc(OCCCCN3CCN(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]1NC1=C1CCc2ccc(OCCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+][SH]1NC1=C1CCc2ccc(OCCCCCN3C=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+]SC=C1CCc2ccc(OCCCCN3CC=C(OCCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+]N[SH]C=C1CCc2ccc(OCCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+]N[SH]C=C1CCc2ccc(OCCCCCN3C=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CCC3)cc2N1,0.7659574468085106
[SH]=[N+]N[SH]=C=C1CCc2ccc(OCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+]N=[SH]C=C1CCc2ccc(OCCCCCN3C=CC(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)=CC3)cc2N1,0.7659574468085106
[SH]=[N+]N=[SH]C=C1CCc2ccc(OCCCCCN3C=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C=CC3)cc2N1,0.7659574468085106
[SH]=[N+]CC=C1CCc2ccc(OCCCCCCN3CCN(CCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+]C=C=C1CCc2ccc(OCCCCN3CCN(CCOCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+]C=C=C1CCc2ccc(OCCCCCCN3C=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CCC3)cc2N1,0.7659574468085106
[SH]=[N+]C=C=C1CCc2ccc(C=C=C3CCc4ccc(OCCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[N+]C=C1CCc2ccc(SC=C=C3CCc4ccc(OCCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=[N+]C=C1CCc2ccc(OCCCN3CCN(C=COCCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+]C=C1CCc2ccc(OCCCCCN3CCN(CCOCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=[N+]C=C1CCc2ccc(OCCCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=C[SH]=C=C1CCc2ccc([SH][SH]N=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=C[SH]=C=C1CCc2ccc(OCCCCN3CCN(CCOCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=C[N+][SH]NC=C1CCc2ccc(OCCCCN3CCN(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=C[N+][SH]NC=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=C[N+][SH]=C=C1CCc2ccc(OCCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=C[N+][SH]=C1CCc2ccc(OCCCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=C[N+]NC=C=C1CCc2ccc(OCCCCN3C=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C=CC3)cc2N1,0.7659574468085106
[SH]=C[N+]C=C=C1CCc2ccc(OCCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=C[N+]C=C1CCc2ccc(OC=C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=CO[SH]=C1CCc2ccc(OCCCCN3CCN(CCOCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=CO[SH]=C1CCc2ccc(OCCCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=CC=C1CCc2ccc(OCCCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=C=N[SH]=C=C1CCc2ccc([SH]=C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]=C=N[N+]C=C=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=C=N[N+]C=C1CCc2ccc(OCCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]=C=N[N+]C=C1CCc2ccc(OCCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]#[SH]1CCc2ccc(OC[SH]=[O+]CC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]#[SH]1CCc2ccc(OCCC[SH]=C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]#[PH]NSC=C=C1CCc2ccc(OCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]#[PH]N=C=C=C1CCc2ccc(OCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]#[PH]CC=C1CCc2ccc(OCCCCN3C=C(OCCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C=CC3)cc2N1,0.7659574468085106
[SH]#[PH]C=C1CCc2ccc(OCCCCCN3CCN(CCOCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]#[PH]C=C1CCc2ccc(OCCCCCN3C=CC(OCCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)=CC3)cc2N1,0.7659574468085106
[SH]#[N+][SH]=NC=C1CCc2ccc(OC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]#[N+][SH]=C=C1CCc2ccc(OCCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]#[N+][SH]=C=C1CCc2ccc(OCCCCCCN3CCN(CCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]#[N+][SH]=C1CCc2ccc(OCCC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]#[N+]NNC=C1CCc2ccc(OC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]#[N+]NC=C1CCc2ccc(OCCCCCN3CCN(c4ccccc4N4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]#[N+]C=[SH]C=C1CCc2ccc(OCCCCN3C=CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)cc2N1,0.7659574468085106
[SH]#[N+]C=CC=C1CCc2ccc(C=C3CCc4ccc(OCCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[SH]#[N+]C=C1CCc2ccc(OCCCCCN3CCN(CCOCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]#[N+]C=C1CCc2ccc(OCCCCCN3CCN(C=COCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[SH]#CC=C1CCc2ccc(OCCCCN3CCN(C=COCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[O-][SH]OC=C1CCc2ccc(OCCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[O-][SH]OC=C1CCc2ccc(OCCCCCN3C=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C=CC3)cc2N1,0.7659574468085106
[O-][SH]C[SH]=C=C1CCc2ccc(OCCCCCN3CCN(CCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[O-][SH]=[SH]C=C1CCc2ccc(OCCCCN3CCN(C=COCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[O-][SH]=[SH]=C=C1CCc2ccc(OCCCOCCN3C=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C=CC3)cc2N1,0.7659574468085106
[O-][SH]=[SH]=C=C1CCc2ccc(OCCCCN3CCN(CCOCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[O-][SH]=[SH]=C=C1CCc2ccc(OCCCCCN3CCN(CCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[O-][SH]=[SH]=C=C1CCc2ccc(OCCCCCN3CC=C(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[O-][SH]=[SH]=C=C1CCc2ccc(OCC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[O-][SH]=C[SH]=C=C1CCc2ccc(OCCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[O-][SH]=CC=C1CCc2ccc(OCCCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
[O-][SH]=CC=C1CCc2ccc(OCC=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.7659574468085106
[O-][SH]=C=C1CCc2ccc(OCCCCCCCN3CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.7659574468085106
